"","MMT","MY","MileGrpATC","prob.Estimate","prob.Est.Error","prob.Q2.5","prob.Q97.5"
"852","Infiniti Q50","2019","1",0.000762533167118254,0.0921494727689931,-0.182161819925382,0.181189486924264
"853","Infiniti Q50","2019","2",0.0463978023224616,0.0905437126083073,-0.131034566766888,0.226289733722671
"854","Infiniti Q50","2019","3",-0.000425628637643672,0.0931414415372827,-0.183122885018229,0.182296500281484
"855","Infiniti Q50","2020","1",0.000255994928304338,0.0997483104576113,-0.194709957088811,0.195975160353503
"856","Infiniti Q50","2020","2",0.000658837836204023,0.0943204129115479,-0.184589161885302,0.18543249573704
"857","Infiniti Q50","2020","3",-0.000943826250201525,0.0971759271382773,-0.192165261127157,0.188574075511624
"858","Infiniti Q60","2018","1",-3.1479709842155e-09,7.90779602258936e-07,-1.60804299646358e-06,1.58355143622943e-06
"859","Infiniti Q60","2018","2",-2.00288817742152e-09,7.83687051847534e-07,-1.58380409487778e-06,1.56475300741887e-06
"860","Infiniti Q60","2018","3",-3.40909971996701e-09,8.06445731140789e-07,-1.63959547959815e-06,1.61239628553702e-06
"861","Infiniti Q60","2019","1",-3.32185220443333e-09,8.01088945274549e-07,-1.62153638330303e-06,1.61194733591093e-06
"862","Infiniti Q60","2019","2",-6.54689328987621e-10,8.3882950121662e-07,-1.70464709014668e-06,1.67795298012619e-06
"863","Infiniti Q60","2019","3",3.38772278659529e-09,7.99271164844548e-07,-1.59092445590927e-06,1.61623437220407e-06
"864","Infiniti Q60","2020","1",-6.10857996614519e-09,9.15454724486144e-07,-1.86557639009509e-06,1.83029514626279e-06
"865","Infiniti Q60","2020","2",3.99862484550995e-09,8.3759269423599e-07,-1.69151111010912e-06,1.69096514252213e-06
"866","Infiniti Q60","2020","3",-3.54084239406111e-09,8.18591637994401e-07,-1.66161328193656e-06,1.63084803849163e-06
"867","Infiniti QX50","2019","1",-0.00108178106205016,0.161448153670759,-0.314557460019991,0.316624607750721
"868","Infiniti QX50","2019","2",0.0231360455473693,0.16058593909195,-0.29831576299575,0.337494622339606
"869","Infiniti QX50","2019","3",0.0603773808902147,0.161228495828307,-0.255184402971077,0.377225886538361
"870","Infiniti QX50","2020","1",-0.00154166902192704,0.165168276215076,-0.321564264607347,0.321722143113836
"871","Infiniti QX50","2020","2",-0.000145127184902306,0.163900534148577,-0.327927516390312,0.318662967697374
"872","Infiniti QX50","2020","3",-0.000857316485231818,0.177751549090762,-0.352179673694215,0.349059785095666
"873","Infiniti QX60","2018","1",1.8479169041346e-09,7.95823047384898e-07,-1.57980282132158e-06,1.58833091892459e-06
"874","Infiniti QX60","2018","2",6.79923227407664e-09,7.70892251441353e-07,-1.51343296699532e-06,1.55217739292542e-06
"875","Infiniti QX60","2018","3",-7.82791428847468e-10,7.9632732960176e-07,-1.58929329273396e-06,1.57109260706518e-06
"876","Infiniti QX60","2019","1",2.55770808378897e-10,7.8332896928539e-07,-1.5445947892558e-06,1.57352647795039e-06
"877","Infiniti QX60","2019","2",1.14103188750417e-09,7.55365477551106e-07,-1.48536584495583e-06,1.50659445683915e-06
"878","Infiniti QX60","2019","3",-7.63535533293261e-11,7.49762506593328e-07,-1.48804048523667e-06,1.47386094664455e-06
"879","Infiniti QX60","2020","1",8.32667226866506e-09,9.06764733389125e-07,-1.81591099214843e-06,1.8281349408603e-06
"880","Infiniti QX60","2020","2",-7.32525636653107e-09,7.7920535230967e-07,-1.54370459664702e-06,1.55045505615257e-06
"881","Infiniti QX60","2020","3",3.68053242608828e-09,7.81413769794363e-07,-1.53409448374013e-06,1.56850069421949e-06
"882","Jaguar F-Pace","2018","1",-8.85776285714269e-09,9.99943757792537e-07,-2.10369962713904e-06,2.03224213354046e-06
"883","Jaguar F-Pace","2018","2",-5.4994848058667e-09,9.53655315456869e-07,-1.98658323827147e-06,1.98781801354994e-06
"884","Jaguar F-Pace","2018","3",-5.97549107823242e-09,9.64617066778348e-07,-2.06142740064213e-06,2.00590743083183e-06
"885","Jaguar F-Pace","2019","1",-3.44051832522665e-09,1.03786560248913e-06,-2.19217970483178e-06,2.21134063884686e-06
"886","Jaguar F-Pace","2019","2",4.87273600364243e-09,1.03186937038621e-06,-2.10103618748428e-06,2.1332785669503e-06
"887","Jaguar F-Pace","2019","3",-7.01040273281751e-10,1.06844081200673e-06,-2.19629017056633e-06,2.24934056102098e-06
"888","Jaguar F-Pace","2020","1",-6.87713015996079e-09,1.06275132899324e-06,-2.22249938662601e-06,2.22637872447224e-06
"889","Jaguar F-Pace","2020","2",1.4294045464098e-09,1.02625830786334e-06,-2.0800517597523e-06,2.19176438725471e-06
"890","Jaguar F-Pace","2020","3",6.92824108216337e-09,9.71225012985954e-07,-2.06143139679151e-06,2.00870169091563e-06
"891","Jeep Cherokee","2018","1",-0.00090954923493875,0.0955464976568699,-0.191809053813216,0.184960884652369
"892","Jeep Cherokee","2018","2",0.000143979682001546,0.0952706160034235,-0.186751483780149,0.187791005588094
"893","Jeep Cherokee","2018","3",0.0251817339945621,0.0943471769025516,-0.16210750801578,0.209996770289872
"894","Jeep Cherokee","2019","1",0.0260123138734006,0.0939888322285435,-0.160875113788398,0.210055246113569
"895","Jeep Cherokee","2019","2",0.0107771847112301,0.0937828780393164,-0.172642725856645,0.193986138850242
"896","Jeep Cherokee","2019","3",-0.000826389969515494,0.0941670342883403,-0.186094035490915,0.183483195953188
"897","Jeep Cherokee","2020","1",-0.000558835659025179,0.0951070783078437,-0.189880879806023,0.185357610565051
"898","Jeep Cherokee","2020","2",-0.000126183507696841,0.095030319862804,-0.186215855117756,0.18535753836181
"899","Jeep Cherokee","2020","3",6.5545409321438e-05,0.0958531864969829,-0.189075458430182,0.187091905224807
"900","Jeep Compass","2018","1",-1.26974815236274e-09,7.56519316752691e-07,-1.55522072804139e-06,1.59248312705215e-06
"901","Jeep Compass","2018","2",7.30691399827455e-09,7.67117779314458e-07,-1.58519610011066e-06,1.62107563037369e-06
"902","Jeep Compass","2018","3",4.79988017874073e-09,7.64510076049287e-07,-1.58191185791914e-06,1.59579623604481e-06
"903","Jeep Compass","2019","1",5.4351513363789e-09,7.60649419543323e-07,-1.59027590136579e-06,1.57671008635867e-06
"904","Jeep Compass","2019","2",1.01439251042978e-08,7.61459028768071e-07,-1.55605026468267e-06,1.58259272810266e-06
"905","Jeep Compass","2019","3",5.50184638828888e-09,7.62037723358597e-07,-1.5565860916929e-06,1.57353503708775e-06
"906","Jeep Compass","2020","1",7.2252198135605e-09,7.86376832929631e-07,-1.62133253076582e-06,1.63610157661443e-06
"907","Jeep Compass","2020","2",-3.36309907495618e-09,7.87571366942025e-07,-1.65260507740618e-06,1.64500219686991e-06
"908","Jeep Compass","2020","3",-9.76295817704237e-10,8.37811872711498e-07,-1.76928561270408e-06,1.74061222397842e-06
"909","Jeep Gladiator","2020","1",1.51781962318161e-09,3.45414733875289e-07,-6.74396649102532e-07,6.84776712987452e-07
"910","Jeep Gladiator","2020","2",-1.07480404157663e-11,3.41409214500078e-07,-6.66201923575193e-07,6.75044751996952e-07
"911","Jeep Gladiator","2020","3",-1.76767311730291e-09,3.41031249008196e-07,-6.72181052792123e-07,6.76113870755385e-07
"912","Jeep Grand Cherokee","2018","1",0.000183455177392987,0.0769059422176393,-0.15069893785625,0.15295766237467
"913","Jeep Grand Cherokee","2018","2",0.00861259589398721,0.0762077631175088,-0.141242091391639,0.158906662786773
"914","Jeep Grand Cherokee","2018","3",0.0126058299115315,0.0759675116109372,-0.137024489677237,0.1609880909871
"915","Jeep Grand Cherokee","2019","1",-0.000434711233896007,0.0760194718358528,-0.149810366342987,0.14882940561935
"916","Jeep Grand Cherokee","2019","2",0.009957842889956,0.076452263145461,-0.141482787862258,0.15938917094912
"917","Jeep Grand Cherokee","2019","3",0.000329868658206896,0.0768286322028077,-0.151326262471634,0.15130758347184
"918","Jeep Grand Cherokee","2020","1",0.000189919953954865,0.0760778427067391,-0.148030159300953,0.149193619653955
"919","Jeep Grand Cherokee","2020","2",0.0157995458635022,0.0771208356424567,-0.135624122634025,0.167649565250036
"920","Jeep Grand Cherokee","2020","3",-0.000680459601137085,0.0765540531753919,-0.149441208047045,0.150432239350979
"921","Jeep Renegade","2018","1",0.0416071981699795,0.168006184400307,-0.288723906110113,0.373668229941369
"922","Jeep Renegade","2018","2",0.000403861349922309,0.1698881880601,-0.332686199386669,0.333044782362369
"923","Jeep Renegade","2018","3",0.111012693621362,0.173790845209819,-0.231744471438493,0.450075296212747
"924","Jeep Renegade","2019","1",0.00114107210677284,0.172443900937995,-0.340766033936075,0.346090914511563
"925","Jeep Renegade","2019","2",-0.000745023381999422,0.174460552281841,-0.342095913485095,0.342359917108201
"926","Jeep Renegade","2019","3",0.000231253111025877,0.200464049305561,-0.393725114463826,0.390541272585152
"927","Jeep Renegade","2020","1",-0.00213651195614648,0.188482789173711,-0.366994430614171,0.372952477640679
"928","Jeep Renegade","2020","2",0.000482905640641504,0.189171129256774,-0.375516683561549,0.369510717897423
"929","Jeep Renegade","2020","3",0.0036641328340548,0.199256551481535,-0.38820614975335,0.394438718807407
"930","Jeep Wrangler","2018","1",0.000601635029241355,0.0901692139107493,-0.177460619408581,0.177800024504304
"931","Jeep Wrangler","2018","2",0.0218345655487843,0.0901565674776843,-0.153850635808275,0.197704366783115
"932","Jeep Wrangler","2018","3",0.0345191580916583,0.0912780916334218,-0.146162298720645,0.215375131143975
"933","Jeep Wrangler","2019","1",2.35411401188802e-05,0.0903196000703159,-0.17828205137828,0.176972708570914
"934","Jeep Wrangler","2019","2",0.018866539539071,0.0904174905582284,-0.159317513212988,0.197696701862888
"935","Jeep Wrangler","2019","3",-0.000564308142702076,0.0912644366168042,-0.17969505701651,0.179441591336123
"936","Jeep Wrangler","2020","1",-0.000518473554164452,0.0903353034169581,-0.180200164145138,0.174592822758434
"937","Jeep Wrangler","2020","2",0.000966073248475592,0.0903589070233528,-0.175543442783313,0.176129480888471
"938","Jeep Wrangler","2020","3",-0.000163850559852012,0.0919384681743445,-0.178552188584142,0.181359870465975
"939","Jeep Wrangler JK","2018","1",0.0301392335624444,0.109250990244519,-0.181682467201011,0.246736107728465
"940","Jeep Wrangler JK","2018","2",-0.00131473490253989,0.108909631296357,-0.2151248671575,0.209768810132555
"941","Jeep Wrangler JK","2018","3",0.000329565910821218,0.110059475684164,-0.214722979585053,0.219001062881582
"942","Kia Forte","2018","1",3.15660438595374e-09,8.72952491761329e-07,-1.76268095237553e-06,1.80868361466643e-06
"943","Kia Forte","2018","2",-6.65797569513216e-09,8.71675786945143e-07,-1.77845481888107e-06,1.75367751142684e-06
"944","Kia Forte","2018","3",-7.57352009814358e-10,8.80779539518111e-07,-1.77197607729761e-06,1.76914051150123e-06
"945","Kia Forte","2019","1",2.90868589848819e-09,8.80755484869369e-07,-1.76688222412436e-06,1.81287607756319e-06
"946","Kia Forte","2019","2",1.62150202740885e-09,8.7807622913555e-07,-1.76222928965345e-06,1.76772344504149e-06
"947","Kia Forte","2019","3",3.11269530894008e-10,8.89883805036749e-07,-1.76166792675894e-06,1.80971248137738e-06
"948","Kia Forte","2020","1",-1.22276998526895e-08,8.852773492659e-07,-1.8004025936649e-06,1.76552503043568e-06
"949","Kia Forte","2020","2",-1.02772597826142e-08,8.79238343990223e-07,-1.79387874916759e-06,1.79694023623156e-06
"950","Kia Forte","2020","3",3.90279211407931e-09,9.37802321939945e-07,-1.88744120799522e-06,1.90242126923e-06
"951","Kia Niro","2018","1",-0.00046106879060018,0.0666979655468452,-0.130337893025834,0.12984709621096
"952","Kia Niro","2018","2",-0.000107779436737982,0.0669210892810752,-0.131370207327089,0.130883172944834
"953","Kia Niro","2018","3",0.000206132070515589,0.0675562577077787,-0.131267311366404,0.134292402755156
"954","Kia Niro","2019","1",0.00023857839900148,0.0666537383119657,-0.130611644064392,0.130945974396135
"955","Kia Niro","2019","2",0.0238093742182084,0.0677035020495381,-0.10615795081325,0.156457611242778
"956","Kia Niro","2019","3",-0.000388525602617474,0.0670066313418551,-0.130098412470864,0.131128250509523
"957","Kia Niro","2020","1",0.000173784690071678,0.0814010652374684,-0.15874762343165,0.160102656577539
"958","Kia Niro","2020","2",0.000566294685254001,0.0816047780106758,-0.158602581106697,0.159501703591427
"959","Kia Niro","2020","3",-0.000515599535754883,0.0808293138079553,-0.158025501801901,0.157457270887323
"960","Kia Niro Electric","2019","1",3.95534476080501e-09,8.39584504039028e-07,-1.66242312235895e-06,1.69257541708199e-06
"961","Kia Niro Electric","2019","2",-8.96437687765077e-09,8.56581468304856e-07,-1.71120432613103e-06,1.69815254169951e-06
"962","Kia Niro Electric","2019","3",1.03645323562238e-09,9.19558058645236e-07,-1.84675492988003e-06,1.84976976657466e-06
"963","Kia Niro Electric","2020","1",-9.95469662016556e-09,8.63423849319596e-07,-1.73492267814499e-06,1.70324502734807e-06
"964","Kia Niro Electric","2020","2",8.86127292844744e-09,9.63327574392697e-07,-1.90509616866602e-06,1.91234611669473e-06
"965","Kia Optima","2018","1",0.0201152779677519,0.06257161255786,-0.103868473971286,0.142366824057005
"966","Kia Optima","2018","2",-0.000653215889841631,0.0630970290322727,-0.124236852437393,0.124799407686986
"967","Kia Optima","2018","3",0.000115137322777012,0.062757626121665,-0.122054268408279,0.122858631165538
"968","Kia Optima","2019","1",9.04945805017991e-05,0.063548196555537,-0.12471237140805,0.123981563408251
"969","Kia Optima","2019","2",0.000453577127470569,0.0628967099089598,-0.12411414880526,0.122814791529351
"970","Kia Optima","2019","3",-0.000195782457529965,0.0628122848023049,-0.124269848671305,0.121283049876298
"971","Kia Optima","2020","1",-0.000363864461646662,0.0651876163771459,-0.127593784276615,0.125880524919793
"972","Kia Optima","2020","2",0.000135688361408968,0.063957987208099,-0.124125906657558,0.125499427567498
"973","Kia Optima","2020","3",0.000243536487992159,0.065842297149427,-0.129325327449262,0.128220161180252
"974","Kia Sedona","2018","1",0.0613709445378175,0.131535528176325,-0.195591383406831,0.319264526575674
"975","Kia Sedona","2018","2",0.000223963944662543,0.131659813617836,-0.260166476115195,0.257108070588798
"976","Kia Sedona","2018","3",-6.90200642375162e-05,0.136058027731829,-0.269013104273064,0.265347829925293
"977","Kia Sedona","2019","1",-0.00056472761161449,0.138298370222441,-0.272450000505908,0.26960387799977
"978","Kia Sedona","2019","2",-0.000781734753638796,0.131240289676212,-0.260172155048196,0.258568703663203
"979","Kia Sedona","2019","3",0.000497885199173627,0.133070976489577,-0.263121483713277,0.261612480066749
"980","Kia Sedona","2020","1",-0.000190212059020141,0.145530089928722,-0.289565357632569,0.288681172759927
"981","Kia Sedona","2020","2",0.000983025061647824,0.138936126372625,-0.269899731324306,0.278603520207317
"982","Kia Sedona","2020","3",-0.00153491537574928,0.143485097172103,-0.280188943814317,0.282762846790726
"983","Kia Sorento","2018","1",-0.000357978417222135,0.0577490814724548,-0.114477429051036,0.113395034322145
"984","Kia Sorento","2018","2",-0.000187695690523698,0.0577153814441773,-0.113299949190139,0.113049002992522
"985","Kia Sorento","2018","3",0.0105231058579868,0.0575133452964737,-0.101652007034721,0.122554165004508
"986","Kia Sorento","2019","1",-0.000139531414144491,0.0575858236699669,-0.112386743905578,0.113462971807987
"987","Kia Sorento","2019","2",0.00930460850450877,0.0571743050300726,-0.101727999196407,0.121071966131454
"988","Kia Sorento","2019","3",0.00024176195646625,0.0575798660474146,-0.112448989751251,0.112333969193239
"989","Kia Sorento","2020","1",0.000291247536072116,0.0579417670984933,-0.113225780779601,0.114473603411221
"990","Kia Sorento","2020","2",0.000311325851844171,0.058298636970621,-0.113949361124767,0.114656794238802
"991","Kia Sorento","2020","3",-4.24174482138894e-05,0.0593936727829847,-0.116252720057923,0.115400562973505
"992","Kia Soul","2018","1",-0.000259450808973175,0.0896277104380942,-0.174929763954502,0.175513666722791
"993","Kia Soul","2018","2",-0.000706131946617548,0.0898034414332738,-0.174483791417904,0.176955003680901
"994","Kia Soul","2018","3",0.0223056041104843,0.0901631917479147,-0.154093232681481,0.197646271147081
"995","Kia Soul","2019","1",0.000151141094296112,0.0903987310943074,-0.177631428534374,0.179909909940149
"996","Kia Soul","2019","2",-0.000645750168401619,0.0898403410714359,-0.176866451448282,0.177000652436191
"997","Kia Soul","2019","3",0.001103462440572,0.0894426663704911,-0.173917307802928,0.177931474233341
"998","Kia Soul","2020","1",6.58648622675603e-05,0.0897471175848532,-0.176196736907008,0.174731607323311
"999","Kia Soul","2020","2",0.000370629200088347,0.0899552460796527,-0.17584122284572,0.175874218843114
"1000","Kia Soul","2020","3",0.0322379712867739,0.0896644991385932,-0.144480385643466,0.20816072632625
"1001","Kia Sportage","2018","1",-0.000210866699170898,0.056546712438394,-0.111179270040248,0.109583214833501
"1002","Kia Sportage","2018","2",-0.000620967900550601,0.0560084817142922,-0.110380067694849,0.10860709656504
"1003","Kia Sportage","2018","3",-0.000112875026412637,0.0561163740418405,-0.110032708389055,0.109917247879113
"1004","Kia Sportage","2019","1",0.0627207850625475,0.0572409450972639,-0.0489345696529256,0.17661652569158
"1005","Kia Sportage","2019","2",1.19503030153689e-05,0.056288146552609,-0.110347333662439,0.112234749705664
"1006","Kia Sportage","2019","3",2.48191795292018e-05,0.0561416752408132,-0.109850137121321,0.109551104236292
"1007","Kia Sportage","2020","1",9.6062286153721e-05,0.056789323827085,-0.111578578728718,0.110792956937204
"1008","Kia Sportage","2020","2",-0.000116770276908641,0.0558789247064355,-0.109517692092817,0.109801029902025
"1009","Kia Sportage","2020","3",-0.000590343632350451,0.0561576666183272,-0.110933862151884,0.110475020272458
"1010","Kia Stinger","2018","1",0.000417540540081137,0.102717661842681,-0.202383385679769,0.201152536749703
"1011","Kia Stinger","2018","2",-0.00153905918981152,0.102678873701437,-0.2035481548987,0.199603108775138
"1012","Kia Stinger","2018","3",0.000252803978055939,0.104449000646612,-0.203548710961878,0.205192946793803
"1013","Kia Stinger","2019","1",0.00124883206501967,0.102937645742695,-0.203796217949075,0.200086430904474
"1014","Kia Stinger","2019","2",0.058440428250247,0.102661774890036,-0.143672619857672,0.256221378383375
"1015","Kia Stinger","2019","3",-0.00027489536231253,0.115830367549618,-0.226312552773741,0.225914766762008
"1016","Kia Stinger","2020","1",-5.94016404900126e-05,0.112833737961422,-0.221686565523165,0.221038827704084
"1017","Kia Stinger","2020","2",-0.000381755740656952,0.109970870603763,-0.218374742920693,0.216865417313254
"1018","Kia Stinger","2020","3",0.000546694889849015,0.121071352279412,-0.240440025380943,0.238363031682319
"1019","Kia Telluride","2020","1",-9.61905189231983e-05,0.0579946232778173,-0.113213323300721,0.112442154709875
"1020","Kia Telluride","2020","2",0.000136500221232679,0.0576186594450465,-0.112888833891655,0.112943962522564
"1021","Kia Telluride","2020","3",0.00631924947901266,0.0575518219990532,-0.10753799098529,0.120371310737094
"1022","Lexus ES/Lexus ES Hybrid","2018","1",0.00981625770663905,0.0364883055953457,-0.0621098911485406,0.0810946668558774
"1023","Lexus ES/Lexus ES Hybrid","2018","2",0.000588874156654933,0.0366754739576305,-0.0707880582797014,0.0724569953150059
"1024","Lexus ES/Lexus ES Hybrid","2018","3",-8.88411177934575e-05,0.0366053212319688,-0.0716661803318956,0.0716398186684723
"1025","Lexus ES/Lexus ES Hybrid","2019","1",-5.04035811119158e-05,0.0364222057965985,-0.0717926788524253,0.0713680547479999
"1026","Lexus ES/Lexus ES Hybrid","2019","2",0.000299862060003784,0.036491212037004,-0.0709650267643412,0.0717042067458095
"1027","Lexus ES/Lexus ES Hybrid","2019","3",-0.000226697058984128,0.0363576946970122,-0.0720009398323624,0.0709225878024747
"1028","Lexus ES/Lexus ES Hybrid","2020","1",-9.23636256457465e-05,0.0367483410012921,-0.0718814874365449,0.0715001955551765
"1029","Lexus ES/Lexus ES Hybrid","2020","2",0.000125497325822528,0.036847649673394,-0.0719758925820484,0.0722663282731646
"1030","Lexus ES/Lexus ES Hybrid","2020","3",0.000336296507261628,0.0370396378606165,-0.0725163735722676,0.0729215556906265
"1031","Lexus GS","2018","1",5.45616930911193e-09,7.65798853225366e-07,-1.5684679410178e-06,1.56874844078331e-06
"1032","Lexus GS","2018","2",-2.86299749449842e-09,7.65428808653119e-07,-1.5773397724871e-06,1.55707412896365e-06
"1033","Lexus GS","2018","3",-3.45539069245891e-10,7.86660025656191e-07,-1.63263438225117e-06,1.60658997784093e-06
"1034","Lexus GS","2019","1",-2.02387166433335e-09,8.22483656083902e-07,-1.69102517177042e-06,1.70294387621235e-06
"1035","Lexus GS","2019","2",6.81286317061035e-09,7.83850452639903e-07,-1.60735905023231e-06,1.62123517480477e-06
"1036","Lexus GS","2019","3",-7.98294375376905e-09,7.90316725655547e-07,-1.63218994785623e-06,1.6057674915742e-06
"1037","Lexus GS","2020","1",-4.87167806573212e-09,7.91326668845404e-07,-1.61731152321548e-06,1.62263416373643e-06
"1038","Lexus GS","2020","2",-2.86802251820376e-09,8.07902634240654e-07,-1.65311894926395e-06,1.65400233633187e-06
"1039","Lexus GS","2020","3",-5.73692833605165e-09,9.11538186785352e-07,-1.87408558261179e-06,1.85282973073131e-06
"1040","Lexus GX","2018","1",-0.000210928550402847,0.0881564471088134,-0.175939016438217,0.172915046667536
"1041","Lexus GX","2018","2",0.0350839478483867,0.0865872684594979,-0.132944789501736,0.205271730714342
"1042","Lexus GX","2018","3",0.000229775549656536,0.0882578900940934,-0.172778070656333,0.172893447488873
"1043","Lexus GX","2019","1",0.000195795462294792,0.0886862607325653,-0.173285148357255,0.174775801863349
"1044","Lexus GX","2019","2",-0.000764595731019798,0.0875958332599536,-0.173247261362639,0.172129892063899
"1045","Lexus GX","2019","3",2.9981873618551e-05,0.0877785877936389,-0.172599260626787,0.173666002176295
"1046","Lexus GX","2020","1",-0.000656021004066976,0.0865313977594374,-0.170149828527736,0.168402693232907
"1047","Lexus GX","2020","2",0.000147017088101934,0.087994176620531,-0.171929753163119,0.171537875290775
"1048","Lexus GX","2020","3",-0.0011742205920161,0.0919985348345035,-0.181579371795633,0.180090339640025
"1049","Lexus IS","2018","1",-4.41577794683732e-09,7.9748545929906e-07,-1.66407999051441e-06,1.66339129824985e-06
"1050","Lexus IS","2018","2",3.33921499171711e-09,7.88949362755912e-07,-1.61388275004827e-06,1.64893729631077e-06
"1051","Lexus IS","2018","3",1.1223488005074e-09,8.82210130207176e-07,-1.83326631673578e-06,1.86723194308482e-06
"1052","Lexus IS","2019","1",-2.23148308160131e-09,7.79903847798627e-07,-1.64244186178777e-06,1.63409559276952e-06
"1053","Lexus IS","2019","2",7.02465288700471e-09,8.40694194211129e-07,-1.73718767853808e-06,1.77745456621917e-06
"1054","Lexus IS","2019","3",-2.92530173260199e-09,9.350654069598e-07,-1.91868807769686e-06,1.93188562351555e-06
"1055","Lexus IS","2020","2",-3.99736400990287e-09,9.25328374252305e-07,-1.92292966568049e-06,1.92039205547669e-06
"1056","Lexus LS","2018","1",-5.24671813571029e-09,8.2291455413404e-07,-1.67321771948299e-06,1.64125490677473e-06
"1057","Lexus LS","2018","2",9.70110033667138e-10,8.27195796189378e-07,-1.66935983523191e-06,1.66660757684618e-06
"1058","Lexus LS","2018","3",-1.09129560691483e-08,8.75422194762067e-07,-1.80056602957895e-06,1.75132349909078e-06
"1059","Lexus LS","2019","1",2.97507328708569e-09,8.50561519641099e-07,-1.71321220155517e-06,1.72013129923781e-06
"1060","Lexus LS","2019","2",7.4868464757462e-09,8.50576144438989e-07,-1.71206153854754e-06,1.75813706603243e-06
"1061","Lexus LS","2019","3",-2.30870684454636e-09,8.86613264938585e-07,-1.76461721441322e-06,1.79199287037066e-06
"1062","Lexus LS","2020","1",7.20577961645508e-09,8.91988487165121e-07,-1.76174411616694e-06,1.81267379922519e-06
"1063","Lexus LS","2020","2",8.49756468483233e-09,9.37783739405727e-07,-1.87716371655014e-06,1.86624756289036e-06
"1064","Lexus LS","2020","3",1.10996077846465e-08,1.13275636615205e-06,-2.27184453094137e-06,2.28215758065598e-06
"1065","Lexus LX","2018","1",9.25525128151837e-10,6.29004895821877e-07,-1.25828164537904e-06,1.27338088243081e-06
"1066","Lexus LX","2018","2",-5.5016623581217e-10,5.99370854085795e-07,-1.18386662935359e-06,1.21999385832415e-06
"1067","Lexus LX","2018","3",1.02257855956051e-09,6.34751579853465e-07,-1.28095559011647e-06,1.25815195246722e-06
"1068","Lexus LX","2019","1",-3.99907959821162e-10,6.01306989687931e-07,-1.19783795411611e-06,1.2068232252448e-06
"1069","Lexus LX","2019","2",-2.23735511649932e-09,5.94832385235705e-07,-1.19511112557374e-06,1.20367110707886e-06
"1070","Lexus LX","2019","3",-1.68730449663276e-10,6.97188456319049e-07,-1.39589543092899e-06,1.3986131504966e-06
"1071","Lexus LX","2020","1",4.58744738086904e-09,6.36530584830313e-07,-1.26024004579009e-06,1.26996235618304e-06
"1072","Lexus LX","2020","2",7.51909807161822e-09,6.19764592280289e-07,-1.21720344187135e-06,1.24768353083654e-06
"1073","Lexus LX","2020","3",-2.94425573387545e-10,6.28830887781426e-07,-1.26859743347976e-06,1.26413726977893e-06
"1074","Lexus NX","2018","1",4.19829365759523e-05,0.0422153293136789,-0.0830104517542993,0.0825893543603489
"1075","Lexus NX","2018","2",5.17145121641112e-06,0.0423439077598109,-0.0823417183600239,0.0834529722652401
"1076","Lexus NX","2018","3",-0.000552555439993869,0.0427060642880981,-0.0846893426133497,0.0835625820173281
"1077","Lexus NX","2019","1",-0.000121258231726624,0.0422636160274287,-0.0831580060005834,0.0822752106493235
"1078","Lexus NX","2019","2",0.000149947791509732,0.0424076613076436,-0.0828727311771054,0.0838412070167518
"1079","Lexus NX","2019","3",0.00040517079398831,0.0425410910370071,-0.0835987473539871,0.0833770655540378
"1080","Lexus NX","2020","1",-0.00026545027284541,0.0426172199646108,-0.082567197179461,0.0834082466323423
"1081","Lexus NX","2020","2",-0.000150259462120853,0.0422342616432988,-0.0818978055259281,0.082913764862461
"1082","Lexus NX","2020","3",0.0273804046867077,0.0423699982889838,-0.0553154893891859,0.110382085948045
"1083","Lexus RX/Lexus RX Hybrid/RX L","2018","1",0.0052153141150364,0.0632278255780554,-0.119030747711061,0.128630898576784
"1084","Lexus RX/Lexus RX Hybrid/RX L","2018","2",0.0127840007004387,0.063452534826108,-0.112064489932728,0.136666823475386
"1085","Lexus RX/Lexus RX Hybrid/RX L","2018","3",-5.0850405085587e-05,0.063422806563322,-0.122951446782417,0.123789172796047
"1086","Lexus RX/Lexus RX Hybrid/RX L","2019","1",0.0108167804316504,0.0633583577632301,-0.113305397232309,0.134097364371977
"1087","Lexus RX/Lexus RX Hybrid/RX L","2019","2",-0.000143809729941726,0.0642918261110203,-0.12601903574528,0.125988270313861
"1088","Lexus RX/Lexus RX Hybrid/RX L","2019","3",-0.000525533543132857,0.0641899598886117,-0.126706341711078,0.124470166041831
"1089","Lexus RX/Lexus RX Hybrid/RX L","2020","1",0.00038597239511225,0.0636045736584293,-0.124829508402377,0.125039581411296
"1090","Lexus RX/Lexus RX Hybrid/RX L","2020","2",0.000232391789185563,0.0640302856637158,-0.12558718695218,0.124862815238579
"1091","Lexus RX/Lexus RX Hybrid/RX L","2020","3",0.000321025637753507,0.0637249931050759,-0.122846128179184,0.125724129477676
"1092","Lexus UX","2019","1",0.00109896459142855,0.0909135645843101,-0.177979796223253,0.179169860984618
"1093","Lexus UX","2019","2",-0.000544784617061569,0.0915419760271045,-0.178791596989183,0.179808856869958
"1094","Lexus UX","2019","3",-0.000661979581063269,0.0959558296657393,-0.188935042896787,0.186897293392855
"1095","Lexus UX","2020","1",0.000115497582769585,0.0930995420016353,-0.181843161124997,0.183527647979051
"1096","Lexus UX","2020","2",0.000385639266826299,0.0945195614970843,-0.186190941335497,0.184949700505318
