"","MMT","MY","MY_prob_rate"
"504","Subaru Impreza WRX/STi/Subaru WRX/STi","2020",2.62450050885419e-09
"505","Subaru Legacy","2018",0.0120068318752372
"506","Subaru Legacy","2019",0.00244054377542351
"507","Subaru Legacy","2020",0.0152437100488481
"508","Subaru Outback","2018",0.00377597809755541
"509","Subaru Outback","2019",0.00586544527786085
"510","Subaru Outback","2020",0.00388177593107295
"511","Tesla Model 3","2018",0.0192260827870391
"512","Tesla Model 3","2019",0.033094494108587
"513","Tesla Model 3","2020",0.0286647666937273
"514","Tesla Model S","2018",0.0142942987385633
"515","Tesla Model S","2019",0.0275087015659276
"516","Tesla Model S","2020",0.0329751351356091
"517","Tesla Model X","2018",0.0462771980129726
"518","Tesla Model X","2019",0.0833408798756323
"519","Tesla Model X","2020",0.0247667437665043
"520","Tesla Model Y","2020",0.170238245999557
"521","Toyota 4Runner","2018",2.36547802391856e-09
"522","Toyota 4Runner","2019",2.37911228114938e-09
"523","Toyota 4Runner","2020",4.67400560530156e-09
"524","Toyota Avalon/Toyota Avalon Hybrid","2018",8.48760223808826e-05
"525","Toyota Avalon/Toyota Avalon Hybrid","2019",0.00636020242401255
"526","Toyota Avalon/Toyota Avalon Hybrid","2020",0.00643477930418438
"527","Toyota C-HR","2018",-4.24679258456091e-09
"528","Toyota C-HR","2019",1.20538097310448e-09
"529","Toyota C-HR","2020",2.10818375372985e-10
"530","Toyota Camry/Toyota Camry Hybrid","2018",0.0012000368948882
"531","Toyota Camry/Toyota Camry Hybrid","2019",0.00612102263186991
"532","Toyota Camry/Toyota Camry Hybrid","2020",0.00206530766267267
"533","Toyota Corolla","2018",0.00282852125821496
"534","Toyota Corolla","2019",0.00450949176204439
"535","Toyota Corolla","2020",0.00251208305497095
"536","Toyota Corolla Hatchback","2019",2.45769168973995e-09
"537","Toyota Corolla Hatchback","2020",-5.46442978749881e-09
"538","Toyota Highlander/Toyota Highlander Hybrid","2018",0.00217097750290744
"539","Toyota Highlander/Toyota Highlander Hybrid","2019",0.00330758561980349
"540","Toyota Highlander/Toyota Highlander Hybrid","2020",0.00334978474154657
"541","Toyota Prius","2018",-0.000194967713218365
"542","Toyota Prius","2019",0.00959073402560391
"543","Toyota Prius","2020",0.006554026766386
"544","Toyota Prius C","2018",-3.09813979485492e-09
"545","Toyota Prius C","2019",2.22027903384811e-09
"546","Toyota Prius Prime","2018",0.00347942484089623
"547","Toyota Prius Prime","2019",0.00831503808469672
"548","Toyota Prius Prime","2020",0.00390154195254732
"549","Toyota RAV4/Toyota RAV4 Hybrid","2018",0.00468630071020021
"550","Toyota RAV4/Toyota RAV4 Hybrid","2019",0.00432504163951118
"551","Toyota RAV4/Toyota RAV4 Hybrid","2020",0.00282941835626348
"552","Toyota Sequoia","2018",-3.53786928392724e-05
"553","Toyota Sequoia","2019",0.0475553190742845
"554","Toyota Sequoia","2020",0.00121210707209906
"555","Toyota Sienna","2018",0.0115487821331478
"556","Toyota Sienna","2019",0.00283340585036031
"557","Toyota Sienna","2020",-0.000304615907355358
"558","Toyota Tacoma","2018",0.00809085089939714
"559","Toyota Tacoma","2019",0.00734814892273581
"560","Toyota Tacoma","2020",1.78258002486873e-06
"561","Toyota Tundra","2018",0.0195056920153319
"562","Toyota Tundra","2019",0.00457043492532395
"563","Toyota Tundra","2020",-0.000191701311615721
"564","Volkswagen Atlas","2018",0.016224081523933
"565","Volkswagen Atlas","2019",-0.000424724334256475
"566","Volkswagen Atlas","2020",-0.000521961610363332
"567","Volkswagen Beetle","2018",0.0136337437847455
"568","Volkswagen Beetle","2019",0.000227247178938019
"569","Volkswagen Golf","2018",-2.69603250537288e-09
"570","Volkswagen Golf","2019",-1.45559086439578e-09
"571","Volkswagen Golf","2020",3.79458101045992e-09
"572","Volkswagen Golf Alltrack","2018",0.0423855158264713
"573","Volkswagen Golf Alltrack","2019",0.00443879028913278
"574","Volkswagen Golf SportWagen","2018",-0.000455853310425325
"575","Volkswagen Golf SportWagen","2019",0.0300071602059766
"576","Volkswagen GTI","2018",0.0335008103756642
"577","Volkswagen GTI","2019",0.00835664182177947
"578","Volkswagen GTI","2020",0.000588496334219295
"579","Volkswagen Jetta","2018",0.00067945229996976
"580","Volkswagen Jetta","2019",0.0225328210363671
"581","Volkswagen Jetta","2020",6.56228617572781e-05
"582","Volkswagen Passat","2018",0.00906173796380937
"583","Volkswagen Passat","2019",0.0495072555561512
"584","Volkswagen Passat","2020",1.62497038267588e-05
"585","Volkswagen Tiguan","2018",0.0065581227718261
"586","Volkswagen Tiguan","2019",2.23908511430756e-05
"587","Volkswagen Tiguan","2020",0.0163035548510065
"588","Volvo S60/Volvo V60","2018",2.39132080102362e-09
"589","Volvo S60/Volvo V60","2019",-2.7240938474854e-09
"590","Volvo S60/Volvo V60","2020",-2.34597625978408e-09
"591","Volvo S90/Volvo V90","2018",0.0131749787167016
"592","Volvo S90/Volvo V90","2019",-0.000895816497220675
"593","Volvo S90/Volvo V90","2020",0.000750001069555229
"594","Volvo XC40","2018",2.49194577673291e-09
"595","Volvo XC40","2019",-2.07763032978268e-10
"596","Volvo XC40","2020",-2.47158813585657e-11
"597","Volvo XC60","2018",0.00909178958190356
"598","Volvo XC60","2019",0.00724331927144997
"599","Volvo XC60","2020",0.000233164485671021
"600","Volvo XC90","2018",0.0143858722681697
"601","Volvo XC90","2019",0.0164538404661995
"602","Volvo XC90","2020",-0.000269620488661463
