"","MMT","MY","MileGrpATC","prob.Estimate","prob.Est.Error","prob.Q2.5","prob.Q97.5"
"1","Acura MDX","2018","1",0,0,0,0
"2","Acura MDX","2018","2",0,0,0,0
"3","Acura MDX","2018","3",0.026140350877193,0.159556101477554,0,1
"4","Acura MDX","2019","1",0,0,0,0
"5","Acura MDX","2019","2",0,0,0,0
"6","Acura MDX","2019","3",0.0591666666666667,0.235941547463179,0,1
"7","Acura MDX","2020","1",0,0,0,0
"8","Acura MDX","2020","2",0,0,0,0
"9","Acura MDX","2020","3",0.0653070175438596,0.24707223316674,0,1
"10","Acura RDX","2018","1",0,0,0,0
"11","Acura RDX","2018","2",0.00815789473684211,0.0899538681178129,0,0
"12","Acura RDX","2018","3",0.00245614035087719,0.0494996483930193,0,0
"13","Acura RDX","2019","1",0,0,0,0
"14","Acura RDX","2019","2",0,0,0,0
"15","Acura RDX","2019","3",0.00640350877192982,0.0797670540810165,0,0
"16","Acura RDX","2020","1",0,0,0,0
"17","Acura RDX","2020","2",0.0234649122807018,0.151378053990816,0,0
"18","Acura RDX","2020","3",0.0381140350877193,0.191475751576443,0,1
"19","Acura TLX","2018","1",0,0,0,0
"20","Acura TLX","2018","2",0,0,0,0
"21","Acura TLX","2018","3",0,0,0,0
"22","Acura TLX","2019","1",0,0,0,0
"23","Acura TLX","2019","2",0,0,0,0
"24","Acura TLX","2019","3",0,0,0,0
"25","Acura TLX","2020","1",0,0,0,0
"26","Acura TLX","2020","2",0,0,0,0
"27","Acura TLX","2020","3",0,0,0,0
"28","Alfa Romeo Giulia","2018","1",0,0,0,0
"29","Alfa Romeo Giulia","2018","2",0,0,0,0
"30","Alfa Romeo Giulia","2018","3",0,0,0,0
"31","Alfa Romeo Giulia","2019","1",0,0,0,0
"32","Alfa Romeo Giulia","2019","2",0,0,0,0
"33","Alfa Romeo Giulia","2019","3",0,0,0,0
"34","Alfa Romeo Giulia","2020","1",0,0,0,0
"35","Alfa Romeo Giulia","2020","2",0,0,0,0
"36","Alfa Romeo Stelvio","2018","1",0,0,0,0
"37","Alfa Romeo Stelvio","2018","2",0.0409649122807018,0.198213297795233,0,1
"38","Alfa Romeo Stelvio","2018","3",0.00850877192982456,0.0918517433838253,0,0
"39","Alfa Romeo Stelvio","2019","1",0,0,0,0
"40","Alfa Romeo Stelvio","2019","2",0,0,0,0
"41","Alfa Romeo Stelvio","2019","3",0,0,0,0
"42","Alfa Romeo Stelvio","2020","1",0.0187280701754386,0.135565982538107,0,0
"43","Audi A3","2018","1",0,0,0,0
"44","Audi A3","2018","2",0,0,0,0
"45","Audi A3","2018","3",0,0,0,0
"46","Audi A3","2019","1",0,0,0,0
"47","Audi A3","2019","2",0,0,0,0
"48","Audi A3","2019","3",0,0,0,0
"49","Audi A3","2020","1",0,0,0,0
"50","Audi A3","2020","2",0,0,0,0
"51","Audi A3","2020","3",0,0,0,0
"52","Audi A4/Audi Allroad","2018","1",0,0,0,0
"53","Audi A4/Audi Allroad","2018","2",0.0075,0.0862790617391212,0,0
"54","Audi A4/Audi Allroad","2018","3",0.00197368421052632,0.044383275895292,0,0
"55","Audi A4/Audi Allroad","2019","1",0,0,0,0
"56","Audi A4/Audi Allroad","2019","2",0,0,0,0
"57","Audi A4/Audi Allroad","2019","3",0,0,0,0
"58","Audi A4/Audi Allroad","2020","1",0,0,0,0
"59","Audi A4/Audi Allroad","2020","2",0,0,0,0
"60","Audi A4/Audi Allroad","2020","3",0.0546491228070175,0.227299058920552,0,1
"61","Audi A5/Audi S5","2018","1",0.0110526315789474,0.104551185271971,0,0
"62","Audi A5/Audi S5","2018","2",0,0,0,0
"63","Audi A5/Audi S5","2018","3",0.00179824561403509,0.0423685102262651,0,0
"64","Audi A5/Audi S5","2019","1",0,0,0,0
"65","Audi A5/Audi S5","2019","2",0,0,0,0
"66","Audi A5/Audi S5","2019","3",0,0,0,0
"67","Audi A5/Audi S5","2020","1",0,0,0,0
"68","Audi A5/Audi S5","2020","2",0,0,0,0
"69","Audi A5/Audi S5","2020","3",0.0119736842105263,0.108769637276129,0,0
"70","Audi A6","2018","1",0,0,0,0
"71","Audi A6","2018","2",0,0,0,0
"72","Audi A6","2018","3",0,0,0,0
"73","Audi A6","2019","1",0,0,0,0
"74","Audi A6","2019","2",0,0,0,0
"75","Audi A6","2019","3",0.0417543859649123,0.200031777878219,0,1
"76","Audi A6","2020","1",0,0,0,0
"77","Audi A6","2020","2",0,0,0,0
"78","Audi A6","2020","3",0.0842543859649123,0.277775032311899,0,1
"79","Audi A7","2018","1",0,0,0,0
"80","Audi A7","2018","2",0,0,0,0
"81","Audi A7","2018","3",0,0,0,0
"82","Audi A7","2019","1",0,0,0,0
"83","Audi A7","2019","2",0,0,0,0
"84","Audi A7","2019","3",0,0,0,0
"85","Audi A7","2020","1",0,0,0,0
"86","Audi A7","2020","2",0,0,0,0
"87","Audi Q3","2018","1",0,0,0,0
"88","Audi Q3","2018","2",0,0,0,0
"89","Audi Q3","2018","3",0,0,0,0
"90","Audi Q3","2019","1",0.0610087719298246,0.239351654187473,0,1
"91","Audi Q3","2019","2",0.0113157894736842,0.105774444428932,0,0
"92","Audi Q3","2020","1",0,0,0,0
"93","Audi Q3","2020","2",0.0691666666666667,0.253742906920955,0,1
"94","Audi Q3","2020","3",0.00706140350877193,0.0837367758301861,0,0
"95","Audi Q5","2018","1",0.00434210526315789,0.0657528783373567,0,0
"96","Audi Q5","2018","2",0.00793859649122807,0.0887463836564178,0,0
"97","Audi Q5","2018","3",0.00087719298245614,0.0296051001728003,0,0
"98","Audi Q5","2019","1",0,0,0,0
"99","Audi Q5","2019","2",0.00706140350877193,0.0837367758301861,0,0
"100","Audi Q5","2019","3",0.00149122807017544,0.03858846484494,0,0
"101","Audi Q5","2020","1",0,0,0,0
"102","Audi Q5","2020","2",0,0,0,0
"103","Audi Q5","2020","3",0.00785087719298246,0.0882586118667263,0,0
"104","Audi Q7","2018","1",0,0,0,0
"105","Audi Q7","2018","2",0.00508771929824561,0.0711481301975446,0,0
"106","Audi Q7","2018","3",0.000701754385964912,0.0264819312965991,0,0
"107","Audi Q7","2019","1",0,0,0,0
"108","Audi Q7","2019","2",0,0,0,0
"109","Audi Q7","2019","3",0,0,0,0
"110","Audi Q7","2020","1",0,0,0,0
"111","Audi Q7","2020","2",0,0,0,0
"112","Audi Q7","2020","3",0.0284649122807018,0.166300553295786,0,1
"113","Audi Q8","2019","1",0,0,0,0
"114","Audi Q8","2019","2",0,0,0,0
"115","Audi Q8","2019","3",0,0,0,0
"116","Audi Q8","2020","1",0,0,0,0
"117","Audi Q8","2020","2",0,0,0,0
"118","Audi Q8","2020","3",0,0,0,0
"119","Audi S4","2018","1",0,0,0,0
"120","Audi S4","2018","2",0,0,0,0
"121","Audi S4","2018","3",0,0,0,0
"122","Audi S4","2019","1",0,0,0,0
"123","Audi S4","2019","2",0,0,0,0
"124","Audi S4","2019","3",0,0,0,0
"125","Audi S4","2020","1",0,0,0,0
"126","Audi S4","2020","2",0,0,0,0
"127","Audi e-tron","2019","1",0,0,0,0
"128","Audi e-tron","2019","2",0,0,0,0
"129","Audi e-tron","2019","3",0,0,0,0
"130","Audi e-tron","2020","2",0,0,0,0
"131","Audi e-tron","2020","3",0,0,0,0
"132","BMW 2 Series","2018","1",0.0194736842105263,0.138185734961452,0,0
"133","BMW 2 Series","2018","2",0,0,0,0
"134","BMW 2 Series","2018","3",0.00986842105263158,0.0988507151796954,0,0
"135","BMW 2 Series","2019","1",0,0,0,0
"136","BMW 2 Series","2019","2",0,0,0,0
"137","BMW 2 Series","2019","3",0,0,0,0
"138","BMW 2 Series","2020","1",0,0,0,0
"139","BMW 2 Series","2020","2",0,0,0,0
"140","BMW 2 Series","2020","3",0.00745614035087719,0.0860283146501606,0,0
"141","BMW 3 Series/BMW 3 Series Gran Turismo","2018","1",0.0131140350877193,0.113765657517641,0,0
"142","BMW 3 Series/BMW 3 Series Gran Turismo","2018","2",0,0,0,0
"143","BMW 3 Series/BMW 3 Series Gran Turismo","2018","3",0.00328947368421053,0.0572607793692242,0,0
"144","BMW 3 Series/BMW 3 Series Gran Turismo","2019","1",0,0,0,0
"145","BMW 3 Series/BMW 3 Series Gran Turismo","2019","2",0,0,0,0
"146","BMW 3 Series/BMW 3 Series Gran Turismo","2019","3",0,0,0,0
"147","BMW 3 Series/BMW 3 Series Gran Turismo","2020","1",0,0,0,0
"148","BMW 3 Series/BMW 3 Series Gran Turismo","2020","2",0,0,0,0
"149","BMW 3 Series/BMW 3 Series Gran Turismo","2020","3",0.00359649122807018,0.0598641266481041,0,0
"150","BMW 4 Series","2018","1",0,0,0,0
"151","BMW 4 Series","2018","2",0,0,0,0
"152","BMW 4 Series","2018","3",0,0,0,0
"153","BMW 4 Series","2019","1",0,0,0,0
"154","BMW 4 Series","2019","2",0,0,0,0
"155","BMW 4 Series","2019","3",0,0,0,0
"156","BMW 4 Series","2020","1",0,0,0,0
"157","BMW 4 Series","2020","2",0,0,0,0
"158","BMW 4 Series","2020","3",0,0,0,0
"159","BMW 5 Series/BMW 5 Series Gran Turismo","2018","1",0,0,0,0
"160","BMW 5 Series/BMW 5 Series Gran Turismo","2018","2",0.0139473684210526,0.117275072186483,0,0
"161","BMW 5 Series/BMW 5 Series Gran Turismo","2018","3",0.0259649122807018,0.159034099810073,0,1
"162","BMW 5 Series/BMW 5 Series Gran Turismo","2019","1",0,0,0,0
"163","BMW 5 Series/BMW 5 Series Gran Turismo","2019","2",0,0,0,0
"164","BMW 5 Series/BMW 5 Series Gran Turismo","2019","3",0,0,0,0
"165","BMW 5 Series/BMW 5 Series Gran Turismo","2020","1",0,0,0,0
"166","BMW 5 Series/BMW 5 Series Gran Turismo","2020","2",0,0,0,0
"167","BMW 5 Series/BMW 5 Series Gran Turismo","2020","3",0.00850877192982456,0.0918517433838253,0,0
"168","BMW 7 Series","2018","1",0,0,0,0
"169","BMW 7 Series","2018","2",0,0,0,0
"170","BMW 7 Series","2018","3",0,0,0,0
"171","BMW 7 Series","2019","1",0,0,0,0
"172","BMW 7 Series","2019","2",0,0,0,0
"173","BMW 7 Series","2019","3",0,0,0,0
"174","BMW 7 Series","2020","1",0,0,0,0
"175","BMW 7 Series","2020","2",0,0,0,0
"176","BMW 7 Series","2020","3",0,0,0,0
"177","BMW X1","2018","1",0.0275,0.163538750829703,0,1
"178","BMW X1","2018","2",0,0,0,0
"179","BMW X1","2018","3",0.0037280701754386,0.0609453409016383,0,0
"180","BMW X1","2019","1",0,0,0,0
"181","BMW X1","2019","2",0,0,0,0
"182","BMW X1","2019","3",0,0,0,0
"183","BMW X1","2020","1",0,0,0,0
"184","BMW X1","2020","2",0,0,0,0
"185","BMW X1","2020","3",0.0211842105263158,0.144001212632721,0,0
"186","BMW X2","2018","1",0,0,0,0
"187","BMW X2","2018","2",0,0,0,0
"188","BMW X2","2018","3",0,0,0,0
"189","BMW X2","2019","1",0,0,0,0
"190","BMW X2","2019","2",0,0,0,0
"191","BMW X2","2019","3",0,0,0,0
"192","BMW X2","2020","1",0,0,0,0
"193","BMW X2","2020","2",0,0,0,0
"194","BMW X3","2018","1",0,0,0,0
"195","BMW X3","2018","2",0,0,0,0
"196","BMW X3","2018","3",0,0,0,0
"197","BMW X3","2019","1",0,0,0,0
"198","BMW X3","2019","2",0.0108333333333333,0.103520250393915,0,0
"199","BMW X3","2019","3",0.00100877192982456,0.0317458424160901,0,0
"200","BMW X3","2020","1",0.0108771929824561,0.103727294174015,0,0
"201","BMW X3","2020","2",0.00925438596491228,0.0957556497590796,0,0
"202","BMW X3","2020","3",0.00302631578947368,0.0549298601807484,0,0
"203","BMW X5","2018","1",0,0,0,0
"204","BMW X5","2018","2",0,0,0,0
"205","BMW X5","2018","3",0,0,0,0
"206","BMW X5","2019","1",0.0373684210526316,0.18966707661093,0,1
"207","BMW X5","2019","2",0,0,0,0
"208","BMW X5","2019","3",0.0224122807017544,0.148023414976356,0,0
"209","BMW X5","2020","1",0,0,0,0
"210","BMW X5","2020","2",0,0,0,0
"211","BMW X5","2020","3",0.027280701754386,0.162903741507893,0,1
"212","BMW X7","2019","1",0.148552631578947,0.355654741357226,0,1
"213","BMW X7","2019","2",0,0,0,0
"214","BMW X7","2019","3",0.0479385964912281,0.213641029114836,0,1
"215","BMW X7","2020","1",0,0,0,0
"216","BMW X7","2020","2",0,0,0,0
"217","BMW X7","2020","3",0.00719298245614035,0.0845077315143202,0,0
"218","BMW i3","2018","1",0,0,0,0
"219","BMW i3","2018","2",0,0,0,0
"220","BMW i3","2018","3",0,0,0,0
"221","BMW i3","2019","1",0,0,0,0
"222","BMW i3","2019","2",0,0,0,0
"223","BMW i3","2019","3",0,0,0,0
"224","BMW i3","2020","1",0.233421052631579,0.42301715475811,0,1
"225","BMW i3","2020","2",0,0,0,0
"226","BMW i3","2020","3",0.0492982456140351,0.216494767360504,0,1
"227","Buick Enclave","2018","1",0,0,0,0
"228","Buick Enclave","2018","2",0,0,0,0
"229","Buick Enclave","2018","3",0.0551315789473684,0.228241917252398,0,1
"230","Buick Enclave","2019","1",0,0,0,0
"231","Buick Enclave","2019","2",0.0166228070175439,0.127856193776967,0,0
"232","Buick Enclave","2019","3",0.00175438596491228,0.0418495508927638,0,0
"233","Buick Enclave","2020","1",0,0,0,0
"234","Buick Enclave","2020","2",0,0,0,0
"235","Buick Enclave","2020","3",0.00763157894736842,0.0870268356810295,0,0
"236","Buick Encore","2018","1",0,0,0,0
"237","Buick Encore","2018","2",0,0,0,0
"238","Buick Encore","2018","3",0,0,0,0
"239","Buick Encore","2019","1",0,0,0,0
"240","Buick Encore","2019","2",0,0,0,0
"241","Buick Encore","2019","3",0,0,0,0
"242","Buick Encore","2020","1",0,0,0,0
"243","Buick Encore","2020","2",0,0,0,0
"244","Buick Encore","2020","3",0,0,0,0
"245","Buick Envision","2018","1",0,0,0,0
"246","Buick Envision","2018","2",0,0,0,0
"247","Buick Envision","2018","3",0,0,0,0
"248","Buick Envision","2019","1",0,0,0,0
"249","Buick Envision","2019","2",0.0296491228070175,0.1696210901496,0,1
"250","Buick Envision","2019","3",0.00359649122807018,0.0598641266481041,0,0
"251","Buick Envision","2020","1",0,0,0,0
"252","Buick Envision","2020","2",0,0,0,0
"253","Buick Envision","2020","3",0.00767543859649123,0.0872746258179513,0,0
"254","Buick LaCrosse","2018","1",0,0,0,0
"255","Buick LaCrosse","2018","2",0,0,0,0
"256","Buick LaCrosse","2018","3",0,0,0,0
"257","Buick LaCrosse","2019","1",0,0,0,0
"258","Buick LaCrosse","2019","2",0,0,0,0
"259","Buick LaCrosse","2019","3",0,0,0,0
"260","Buick Regal/Buick Regal TourX","2018","1",0.0250877192982456,0.156395007654626,0,1
"261","Buick Regal/Buick Regal TourX","2018","2",0,0,0,0
"262","Buick Regal/Buick Regal TourX","2018","3",0.00653508771929825,0.080577075609711,0,0
"263","Buick Regal/Buick Regal TourX","2019","1",0,0,0,0
"264","Buick Regal/Buick Regal TourX","2019","2",0,0,0,0
"265","Buick Regal/Buick Regal TourX","2019","3",0,0,0,0
"266","Buick Regal/Buick Regal TourX","2020","1",0,0,0,0
"267","Buick Regal/Buick Regal TourX","2020","2",0,0,0,0
"268","Buick Regal/Buick Regal TourX","2020","3",0.0333333333333333,0.179509430224628,0,1
"269","Cadillac CT6","2018","1",0.0725,0.259319685748385,0,1
"270","Cadillac CT6","2018","2",0.0588157894736842,0.235284764498461,0,1
"271","Cadillac CT6","2018","3",0.0210526315789474,0.143562955681647,0,0
"272","Cadillac CT6","2019","1",0,0,0,0
"273","Cadillac CT6","2019","2",0,0,0,0
"274","Cadillac CT6","2019","3",0,0,0,0
"275","Cadillac CT6","2020","1",0.235657894736842,0.424418604533495,0,1
"276","Cadillac CT6","2020","2",0,0,0,0
"277","Cadillac CT6","2020","3",0.0390350877192982,0.193682717228051,0,1
"278","Cadillac Escalade","2018","1",0,0,0,0
"279","Cadillac Escalade","2018","2",0,0,0,0
"280","Cadillac Escalade","2018","3",0,0,0,0
"281","Cadillac Escalade","2019","1",0,0,0,0
"282","Cadillac Escalade","2019","2",0,0,0,0
"283","Cadillac Escalade","2019","3",0,0,0,0
"284","Cadillac Escalade","2020","2",0,0,0,0
"285","Cadillac Escalade","2020","3",0,0,0,0
"286","Cadillac XT4","2019","1",0,0,0,0
"287","Cadillac XT4","2019","2",0,0,0,0
"288","Cadillac XT4","2019","3",0.055219298245614,0.228412818402818,0,1
"289","Cadillac XT4","2020","1",0,0,0,0
"290","Cadillac XT4","2020","2",0,0,0,0
"291","Cadillac XT4","2020","3",0.0166666666666667,0.128021903326475,0,0
"292","Cadillac XT5","2018","1",0.0220175438596491,0.146743708837106,0,0
"293","Cadillac XT5","2018","2",0.0142105263157895,0.11836047353863,0,0
"294","Cadillac XT5","2018","3",0.00460526315789474,0.0677071323642566,0,0
"295","Cadillac XT5","2019","1",0,0,0,0
"296","Cadillac XT5","2019","2",0.0157456140350877,0.12449244726806,0,0
"297","Cadillac XT5","2019","3",0.0217105263157895,0.14573987425099,0,0
"298","Cadillac XT5","2020","1",0,0,0,0
"299","Cadillac XT5","2020","2",0,0,0,0
"300","Cadillac XT5","2020","3",0.0107894736842105,0.103312773068332,0,0
"301","Cadillac XTS","2018","1",0,0,0,0
"302","Cadillac XTS","2018","2",0,0,0,0
"303","Cadillac XTS","2018","3",0,0,0,0
"304","Cadillac XTS","2019","1",0,0,0,0
"305","Cadillac XTS","2019","2",0.113333333333333,0.31700677672506,0,1
"306","Cadillac XTS","2019","3",0.00947368421052632,0.0968728295864708,0,0
"307","Chevrolet Blazer/GMC Jimmy","2019","1",0.021359649122807,0.144583302524173,0,0
"308","Chevrolet Blazer/GMC Jimmy","2019","2",0,0,0,0
"309","Chevrolet Blazer/GMC Jimmy","2019","3",0.00719298245614035,0.0845077315143202,0,0
"310","Chevrolet Blazer/GMC Jimmy","2020","1",0,0,0,0
"311","Chevrolet Blazer/GMC Jimmy","2020","2",0.0435526315789474,0.20410200133854,0,1
"312","Chevrolet Blazer/GMC Jimmy","2020","3",0.0182894736842105,0.133999090928779,0,0
"313","Chevrolet Bolt","2018","1",0,0,0,0
"314","Chevrolet Bolt","2018","2",0,0,0,0
"315","Chevrolet Bolt","2018","3",0,0,0,0
"316","Chevrolet Bolt","2019","1",0,0,0,0
"317","Chevrolet Bolt","2019","2",0.0100438596491228,0.0997166818904278,0,0
"318","Chevrolet Bolt","2019","3",0.00149122807017544,0.03858846484494,0,0
"319","Chevrolet Bolt","2020","1",0,0,0,0
"320","Chevrolet Bolt","2020","2",0,0,0,0
"321","Chevrolet Bolt","2020","3",0.00929824561403509,0.0959801661076781,0,0
"322","Chevrolet Camaro","2018","1",0,0,0,0
"323","Chevrolet Camaro","2018","2",0,0,0,0
"324","Chevrolet Camaro","2018","3",0,0,0,0
"325","Chevrolet Camaro","2019","1",0,0,0,0
"326","Chevrolet Camaro","2019","2",0,0,0,0
"327","Chevrolet Camaro","2019","3",0,0,0,0
"328","Chevrolet Camaro","2020","1",0,0,0,0
"329","Chevrolet Camaro","2020","2",0,0,0,0
"330","Chevrolet Camaro","2020","3",0,0,0,0
"331","Chevrolet Colorado/GMC Canyon","2018","1",0,0,0,0
"332","Chevrolet Colorado/GMC Canyon","2018","2",0,0,0,0
"333","Chevrolet Colorado/GMC Canyon","2018","3",0,0,0,0
"334","Chevrolet Colorado/GMC Canyon","2019","1",0,0,0,0
"335","Chevrolet Colorado/GMC Canyon","2019","2",0,0,0,0
"336","Chevrolet Colorado/GMC Canyon","2019","3",0.0164473684210526,0.127191045420931,0,0
"337","Chevrolet Colorado/GMC Canyon","2020","1",0.0316228070175439,0.174997566435286,0,1
"338","Chevrolet Colorado/GMC Canyon","2020","2",0,0,0,0
"339","Chevrolet Colorado/GMC Canyon","2020","3",0.0100877192982456,0.099931952934963,0,0
"340","Chevrolet Corvette","2018","1",0,0,0,0
"341","Chevrolet Corvette","2018","2",0,0,0,0
"342","Chevrolet Corvette","2018","3",0,0,0,0
"343","Chevrolet Corvette","2019","1",0,0,0,0
"344","Chevrolet Corvette","2019","2",0,0,0,0
"345","Chevrolet Corvette","2019","3",0,0,0,0
"346","Chevrolet Corvette","2020","1",0,0,0,0
"347","Chevrolet Corvette","2020","2",0,0,0,0
"348","Chevrolet Cruze","2018","1",0.0237719298245614,0.152341206063334,0,0
"349","Chevrolet Cruze","2018","2",0.0241666666666667,0.153569766752845,0,0
"350","Chevrolet Cruze","2018","3",0.0062280701754386,0.0786737109137605,0,0
"351","Chevrolet Cruze","2019","1",0,0,0,0
"352","Chevrolet Cruze","2019","2",0,0,0,0
"353","Chevrolet Cruze","2019","3",0.0110964912280702,0.104756099675799,0,0
"354","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2018","1",0.00653508771929825,0.080577075609711,0,0
"355","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2018","2",0.00631578947368421,0.0792223172336285,0,0
"356","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2018","3",0.0145175438596491,0.119613595790845,0,0
"357","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2019","1",0,0,0,0
"358","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2019","2",0.00916666666666667,0.0953049697954751,0,0
"359","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2019","3",0.0062719298245614,0.0789485027860378,0,0
"360","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2020","1",0,0,0,0
"361","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2020","2",0,0,0,0
"362","Chevrolet Equinox/GMC Terrain/Pontiac Torrent","2020","3",0.00223684210526316,0.047243375563274,0,0
"363","Chevrolet Impala","2018","1",0,0,0,0
"364","Chevrolet Impala","2018","2",0,0,0,0
"365","Chevrolet Impala","2018","3",0,0,0,0
"366","Chevrolet Impala","2019","1",0,0,0,0
"367","Chevrolet Impala","2019","2",0,0,0,0
"368","Chevrolet Impala","2019","3",0,0,0,0
"369","Chevrolet Impala","2020","1",0,0,0,0
"370","Chevrolet Impala","2020","2",0,0,0,0
"371","Chevrolet Impala","2020","3",0,0,0,0
"372","Chevrolet Malibu","2018","1",0,0,0,0
"373","Chevrolet Malibu","2018","2",0,0,0,0
"374","Chevrolet Malibu","2018","3",0,0,0,0
"375","Chevrolet Malibu","2019","1",0,0,0,0
"376","Chevrolet Malibu","2019","2",0,0,0,0
"377","Chevrolet Malibu","2019","3",0,0,0,0
"378","Chevrolet Malibu","2020","1",0,0,0,0
"379","Chevrolet Malibu","2020","2",0,0,0,0
"380","Chevrolet Malibu","2020","3",0,0,0,0
"381","Chevrolet Silverado 1500 LD/GMC Sierra 1500 Limited","2019","1",0.0230263157894737,0.149990303970514,0,0
"382","Chevrolet Silverado 1500 LD/GMC Sierra 1500 Limited","2019","2",0,0,0,0
"383","Chevrolet Silverado 1500 LD/GMC Sierra 1500 Limited","2019","3",0.00228070175438596,0.0477032489554887,0,0
"384","Chevrolet Silverado 1500/GMC Sierra 1500","2018","1",0,0,0,0
"385","Chevrolet Silverado 1500/GMC Sierra 1500","2018","2",0,0,0,0
"386","Chevrolet Silverado 1500/GMC Sierra 1500","2018","3",0.0331140350877193,0.178938257803223,0,1
"387","Chevrolet Silverado 1500/GMC Sierra 1500","2019","1",0,0,0,0
"388","Chevrolet Silverado 1500/GMC Sierra 1500","2019","2",0.0142543859649123,0.118540350739064,0,0
"389","Chevrolet Silverado 1500/GMC Sierra 1500","2019","3",0.0102631578947368,0.100788248436846,0,0
"390","Chevrolet Silverado 1500/GMC Sierra 1500","2020","1",0.0218859649122807,0.146314416225777,0,0
"391","Chevrolet Silverado 1500/GMC Sierra 1500","2020","2",0.0117105263157895,0.107582050158382,0,0
"392","Chevrolet Silverado 1500/GMC Sierra 1500","2020","3",0.00456140350877193,0.067385430654801,0,0
"393","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2018","1",0,0,0,0
"394","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2018","2",0,0,0,0
"395","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2018","3",0,0,0,0
"396","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2019","1",0,0,0,0
"397","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2019","2",0,0,0,0
"398","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2019","3",0,0,0,0
"399","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2020","1",0,0,0,0
"400","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2020","2",0,0,0,0
"401","Chevrolet Silverado 2500HD/GMC Sierra 2500HD","2020","3",0,0,0,0
"402","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2018","1",0,0,0,0
"403","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2018","2",0,0,0,0
"404","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2018","3",0,0,0,0
"405","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2019","1",0,0,0,0
"406","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2019","2",0,0,0,0
"407","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2019","3",0.0556140350877193,0.229179880983604,0,1
"408","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2020","1",0,0,0,0
"409","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2020","2",0,0,0,0
"410","Chevrolet Silverado 3500HD/GMC Sierra 3500HD","2020","3",0.0180701754385965,0.133208192174348,0,0
"411","Chevrolet Suburban/GMC Yukon XL","2018","1",0,0,0,0
"412","Chevrolet Suburban/GMC Yukon XL","2018","2",0,0,0,0
"413","Chevrolet Suburban/GMC Yukon XL","2018","3",0,0,0,0
"414","Chevrolet Suburban/GMC Yukon XL","2019","1",0,0,0,0
"415","Chevrolet Suburban/GMC Yukon XL","2019","2",0.0377631578947368,0.190627111405993,0,1
"416","Chevrolet Suburban/GMC Yukon XL","2019","3",0.00241228070175439,0.0490567748100232,0,0
"417","Chevrolet Suburban/GMC Yukon XL","2020","1",0,0,0,0
"418","Chevrolet Suburban/GMC Yukon XL","2020","2",0,0,0,0
"419","Chevrolet Suburban/GMC Yukon XL","2020","3",0.00899122807017544,0.094396910497672,0,0
"420","Chevrolet Tahoe/GMC Yukon","2018","1",0,0,0,0
"421","Chevrolet Tahoe/GMC Yukon","2018","2",0,0,0,0
"422","Chevrolet Tahoe/GMC Yukon","2018","3",0,0,0,0
"423","Chevrolet Tahoe/GMC Yukon","2019","1",0,0,0,0
"424","Chevrolet Tahoe/GMC Yukon","2019","2",0,0,0,0
"425","Chevrolet Tahoe/GMC Yukon","2019","3",0,0,0,0
"426","Chevrolet Tahoe/GMC Yukon","2020","1",0,0,0,0
"427","Chevrolet Tahoe/GMC Yukon","2020","2",0,0,0,0
"428","Chevrolet Tahoe/GMC Yukon","2020","3",0,0,0,0
"429","Chevrolet Traverse","2018","1",0,0,0,0
"430","Chevrolet Traverse","2018","2",0,0,0,0
"431","Chevrolet Traverse","2018","3",0.0108771929824561,0.103727294174015,0,0
"432","Chevrolet Traverse","2019","1",0,0,0,0
"433","Chevrolet Traverse","2019","2",0,0,0,0
"434","Chevrolet Traverse","2019","3",0,0,0,0
"435","Chevrolet Traverse","2020","1",0,0,0,0
"436","Chevrolet Traverse","2020","2",0,0,0,0
"437","Chevrolet Traverse","2020","3",0.00403508771929825,0.0633954419303051,0,0
"438","Chevrolet Trax","2018","1",0,0,0,0
"439","Chevrolet Trax","2018","2",0,0,0,0
"440","Chevrolet Trax","2018","3",0,0,0,0
"441","Chevrolet Trax","2019","1",0,0,0,0
"442","Chevrolet Trax","2019","2",0.0558771929824561,0.229689456007812,0,1
