"","term","estimate","std.error","statistic","p.value"
"1373","`MMTNissan Murano:MY2020:MileGrpATC1`",-0.0999999999998775,"0.0608677334442316","-1.64290658352672","0.100405763330028"
"1374","`MMTNissan Pathfinder:MY2020:MileGrpATC1`",-2.10635591033238e-13,"0.138601926186354","-1.51971618886474e-12","0.999999999998787"
"1375","`MMTNissan Rogue:MY2020:MileGrpATC1`",-0.0333333333334379,"0.0409990026704876","-0.813027907077171","0.416204213288365"
"1376","`MMTNissan Rogue Sport:MY2020:MileGrpATC1`",-1.00000000000021,"0.174161875439735","-5.74178474752498","9.3984694066606e-09"
"1377","`MMTNissan Sentra:MY2020:MileGrpATC1`",-1.47836524499103e-12,"0.178934317290673","-8.26205541438692e-12","0.999999999993408"
"1378","`MMTPorsche 911:MY2020:MileGrpATC1`",0.0909090909080368,"0.177300179707189","0.512741109784395","0.608133689918612"
"1379","`MMTPorsche Cayenne:MY2020:MileGrpATC1`",5.14049372230327e-14,"0.120032789090838","4.28257458752629e-13","0.999999999999658"
"1380","`MMTPorsche Macan:MY2020:MileGrpATC1`",-2.73130249496611e-14,"0.065744666225312","-4.1544092498785e-13","0.999999999999668"
"1381","`MMTPorsche Panamera:MY2020:MileGrpATC1`",8.76918762591347e-14,"0.134200737968005","6.53438107620851e-13","0.999999999999479"
"1382","`MMTRam 1500 Classic:MY2020:MileGrpATC1`",-1.59899442332746e-13,"0.169751998261733","-9.41959116653252e-13","0.999999999999248"
"1383","`MMTSubaru Ascent:MY2020:MileGrpATC1`",-0.0143482064741925,"0.0188405296465882","-0.761560674956439","0.446324252606065"
"1384","`MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC1`",-0.0227272727273247,"0.0292887513476076","-0.775972743173332","0.437767123013138"
"1385","`MMTSubaru Forester:MY2020:MileGrpATC1`",-0.00748760249416668,"0.0123541186496824","-0.606081478289768","0.544462181255488"
"1386","`MMTSubaru Impreza:MY2020:MileGrpATC1`",-0.0624999999998681,"0.0488780129741006","-1.27869355149493","0.201008295490383"
"1387","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC1`",1.66117092975426e-13,"0.183353113961812","9.05995482629351e-13","0.999999999999277"
"1388","`MMTSubaru Legacy:MY2020:MileGrpATC1`",-0.0334249084248809,"0.0354038409451611","-0.944104016190067","0.345119036909596"
"1389","`MMTSubaru Outback:MY2020:MileGrpATC1`",-0.0273396600970012,"0.0130723300557668","-2.09141445942458","0.0364937292191167"
"1390","`MMTTesla Model 3:MY2020:MileGrpATC1`",0.00685437097897163,"0.0244045079512539","0.280864953010432","0.778814629464087"
"1391","`MMTTesla Model S:MY2020:MileGrpATC1`",-0.0500000000000303,"0.0493399765312189","-1.01337705275141","0.310882825843474"
"1392","`MMTTesla Model X:MY2020:MileGrpATC1`",-0.250000000001017,"0.0752345321136754","-3.3229421779786","0.000891089462912936"
"1393","`MMTTesla Model Y:MY2020:MileGrpATC1`",1.94529650069847e-13,"0.0871397563268572","2.23238689514089e-12","0.999999999998219"
"1394","`MMTToyota 4Runner:MY2020:MileGrpATC1`",0.0222222222222584,"0.0382577662878857","0.58085519303554","0.561339510488936"
"1395","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC1`",-0.031725417439725,"0.0291554047513604","-1.08814875698972","0.276532362284113"
"1396","`MMTToyota C-HR:MY2020:MileGrpATC1`",1.82737737042402e-13,"0.154961664382548","1.17924480077398e-12","0.999999999999059"
"1397","`MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC1`",-4.36240756216796e-14,"0.0244264336664606","-1.78593716206631e-12","0.999999999998575"
"1398","`MMTToyota Corolla:MY2020:MileGrpATC1`",-0.0163763066201697,"0.0236058932339444","-0.693738061842169","0.487848286013974"
"1399","`MMTToyota Corolla Hatchback:MY2020:MileGrpATC1`",-3.92864929420854e-14,"0.127784662034152","-3.07442945942806e-13","0.999999999999755"
"1400","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC1`",-0.0233724914339003,"0.0304528953883837","-0.767496526547546","0.442788375234701"
"1401","`MMTToyota Prius:MY2020:MileGrpATC1`",5.44821802399545e-14,"0.0391882970569365","1.39026659313104e-12","0.999999999998891"
"1402","`MMTToyota Prius Prime:MY2020:MileGrpATC1`",-1.69134495518984e-14,"0.030753781902209","-5.4996324047819e-13","0.999999999999561"
"1403","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC1`",-0.0344055944055985,"0.0170344502674933","-2.01976546735144","0.043410684334219"
"1404","`MMTToyota Sequoia:MY2020:MileGrpATC1`",6.82800068464771e-14,"0.196012723783776","3.48344768280438e-13","0.999999999999722"
"1405","`MMTToyota Sienna:MY2020:MileGrpATC1`",-6.94418058156802e-14,"0.0375077205633013","-1.85140031899524e-12","0.999999999998523"
"1406","`MMTToyota Tacoma:MY2020:MileGrpATC1`",-5.19256079799004e-14,"0.0345644238047674","-1.50228478487579e-12","0.999999999998801"
"1407","`MMTToyota Tundra:MY2020:MileGrpATC1`",2.03803319276286e-14,"0.0401505843264319","5.07597392902994e-13","0.999999999999595"
"1408","`MMTVolkswagen Atlas:MY2020:MileGrpATC1`",-1.2327581853802e-13,"0.207902889279531","-5.92949039646447e-13","0.999999999999527"
"1409","`MMTVolkswagen Golf:MY2020:MileGrpATC1`",2.1055345706006e-13,"0.169751998261733","1.24035922531773e-12","0.99999999999901"
"1410","`MMTVolkswagen GTI:MY2020:MileGrpATC1`",-5.52690570764271e-15,"0.180049183636257","-3.06966440836988e-14","0.999999999999976"
"1411","`MMTVolkswagen Jetta:MY2020:MileGrpATC1`",-1.53656127178573e-13,"0.0876595549670828","-1.75287368543307e-12","0.999999999998601"
"1412","`MMTVolkswagen Passat:MY2020:MileGrpATC1`",-6.71861297498044e-14,"0.117140007629965","-5.73554083776735e-13","0.999999999999542"
"1413","`MMTVolkswagen Tiguan:MY2020:MileGrpATC1`",-0.0833333333332592,"0.0600163945454192","-1.38850948918956","0.164985400830255"
"1414","`MMTVolvo S60/Volvo V60:MY2020:MileGrpATC1`",3.19084348881028e-14,"0.0736094045984585","4.33483127083615e-13","0.999999999999654"
"1415","`MMTVolvo S90/Volvo V90:MY2020:MileGrpATC1`",2.18742389945805e-14,"0.113873102228898","1.92093115638588e-13","0.999999999999847"
"1416","`MMTVolvo XC40:MY2020:MileGrpATC1`",-0.04761904761905,"0.0498043759745129","-0.956121760132458","0.339013295821306"
"1417","`MMTVolvo XC60:MY2020:MileGrpATC1`",-0.0499999999999455,"0.04689452011813","-1.0662226604301","0.286325867071099"
"1418","`MMTVolvo XC90:MY2020:MileGrpATC1`",-0.166666666707802,"0.083780779063897","-1.98931865482762","0.0466690699817788"
"1419","`MMTAcura MDX:MY2018:MileGrpATC2`",-0.0222575516702815,"0.0346780147106858","-0.641834656798362","0.520982182724438"
"1420","`MMTAcura RDX:MY2018:MileGrpATC2`",-0.0389863547758383,"0.0280427261313347","-1.39024838716644","0.164456909957623"
"1421","`MMTAcura TLX:MY2018:MileGrpATC2`",0.0540540540540371,"0.0421004756135915","1.28392977196169","0.199169841261312"
"1422","`MMTAlfa Romeo Giulia:MY2018:MileGrpATC2`",-2.71762848724968e-15,"0.109574443708854","-2.48016635564274e-14","0.99999999999998"
"1423","`MMTAlfa Romeo Stelvio:MY2018:MileGrpATC2`",-0.0124223602484423,"0.0732761401608102","-0.169528037655648","0.865381702476229"
"1424","`MMTAudi A3:MY2018:MileGrpATC2`",0.0666666666666674,"0.0673844359225992","0.989348144774022","0.32249550141807"
"1425","`MMTAudi A4/Audi Allroad:MY2018:MileGrpATC2`",0.0010683760683734,"0.0290966719675001","0.0367181535251432","0.970709815588295"
"1426","`MMTAudi A5/Audi S5:MY2018:MileGrpATC2`",0.00856389986824837,"0.0302902169081045","0.282728245037988","0.777385814398915"
"1427","`MMTAudi A6:MY2018:MileGrpATC2`",-0.0180995475113113,"0.0625430974455164","-0.289393206453813","0.772281161165205"
"1428","`MMTAudi A7:MY2018:MileGrpATC2`",-0.166666666666698,"0.0980063618918883","-1.70056987576531","0.0890272468697054"
"1429","`MMTAudi Q3:MY2018:MileGrpATC2`",-0.0197368421052616,"0.0505894532341757","-0.390137486046764","0.696435810071994"
"1430","`MMTAudi Q5:MY2018:MileGrpATC2`",-0.0240362811791408,"0.0166644147379236","-1.44237175785364","0.149201013868865"
"1431","`MMTAudi Q7:MY2018:MileGrpATC2`",-0.0163149229157374,"0.022415948602575","-0.727826566923129","0.466721656873363"
"1432","`MMTAudi S4:MY2018:MileGrpATC2`",1.28621198134768e-14,"0.0929769986295288","1.38336577896288e-13","0.99999999999989"
"1433","`MMTBMW 2 Series:MY2018:MileGrpATC2`",0.0333333333333342,"0.0712534849210399","0.467813376009226","0.639919189420305"
"1434","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2018:MileGrpATC2`",-0.00918367346939034,"0.0450429061104321","-0.203887232472848","0.83844208447893"
"1435","`MMTBMW 4 Series:MY2018:MileGrpATC2`",-6.57840859135761e-16,"0.045624910636152","-1.44184580301294e-14","0.999999999999988"
"1436","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2018:MileGrpATC2`",-0.0115356885364057,"0.0339565184952641","-0.339719413167005","0.734068635143368"
"1437","`MMTBMW 7 Series:MY2018:MileGrpATC2`",-0.166666666666706,"0.0894671586453365","-1.86288096314092","0.0624822778413228"
"1438","`MMTBMW i3:MY2018:MileGrpATC2`",4.5007943587418e-16,"0.130489399060904","3.44916475294758e-15","0.999999999999997"
"1439","`MMTBMW X1:MY2018:MileGrpATC2`",0.0357142857142991,"0.0496982962460353","0.71862193298323","0.472375765198995"
"1440","`MMTBMW X2:MY2018:MileGrpATC2`",-5.59954839796398e-13,"0.120032789090838","-4.66501565145367e-12","0.999999999996278"
"1441","`MMTBMW X3:MY2018:MileGrpATC2`",-0.0196078431372351,"0.0291122275270008","-0.673526033658861","0.500614425292146"
"1442","`MMTBMW X5:MY2018:MileGrpATC2`",-0.0525606469002855,"0.0396588808321133","-1.32531846077021","0.185068919921353"
"1443","`MMTBuick Enclave:MY2018:MileGrpATC2`",-0.0377358490575162,"0.0309086827026985","-1.22088182859445","0.222133970660996"
"1444","`MMTBuick Encore:MY2018:MileGrpATC2`",-2.81036548213976e-14,"0.0458769472394897","-6.12587726787686e-13","0.999999999999511"
"1445","`MMTBuick Envision:MY2018:MileGrpATC2`",7.62351301810079e-14,"0.0625430974455164","1.21892156440476e-12","0.999999999999027"
"1446","`MMTBuick LaCrosse:MY2018:MileGrpATC2`",-1.15857291413238e-13,"0.0612642701033805","-1.89110702237592e-12","0.999999999998491"
"1447","`MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC2`",0.100000000000276,"0.0657446662253121","1.52103593708374","0.128254339686337"
"1448","`MMTCadillac CT6:MY2018:MileGrpATC2`",1.68578334358436e-13,"0.0869720184305617","1.93830541593132e-12","0.999999999998453"
"1449","`MMTCadillac Escalade:MY2018:MileGrpATC2`",-0.0666666666666828,"0.0630818246596355","-1.05682844506147","0.290592732454459"
"1450","`MMTCadillac XT5:MY2018:MileGrpATC2`",-0.0689655172414671,"0.0382888421569222","-1.80119098297149","0.0716761360273906"
"1451","`MMTCadillac XTS:MY2018:MileGrpATC2`",1.14214093842136e-13,"0.0805204427808029","1.41844840760571e-12","0.999999999998868"
"1452","`MMTChevrolet Bolt:MY2018:MileGrpATC2`",0.00284900284898835,"0.0424984095598081","0.0670378698520222","0.94655170443646"
"1453","`MMTChevrolet Camaro:MY2018:MileGrpATC2`",1.52928529891612e-13,"0.0946831409132491","1.61516114079622e-12","0.999999999998711"
"1454","`MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC2`",-0.0144927536231975,"0.0278893563023104","-0.519651779198536","0.603307582414945"
"1455","`MMTChevrolet Corvette:MY2018:MileGrpATC2`",1.02958295321277e-13,"0.106397695673954","9.67674108627163e-13","0.999999999999228"
"1456","`MMTChevrolet Cruze:MY2018:MileGrpATC2`",0.0263157894738055,"0.0468945201181301","0.561169821282199","0.574683174022149"
"1457","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC2`",-0.00679252821893423,"0.0154100177490989","-0.440786527928005","0.659368608490263"
"1458","`MMTChevrolet Impala:MY2018:MileGrpATC2`",-4.27859873570846e-14,"0.0361049751671025","-1.1850440876655e-12","0.999999999999055"
"1459","`MMTChevrolet Malibu:MY2018:MileGrpATC2`",0.0103189493433889,"0.0425572634995972","0.242472106870465","0.808414921241683"
"1460","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC2`",-0.00103398359413047,"0.0184029853963242","-0.056185644440983","0.955194042157562"
"1461","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC2`",0.0312499999999775,"0.0407283792333428","0.767278261207957","0.442918107563745"
"1462","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC2`",-3.17463531539856e-14,"0.0664875673901958","-4.77478036873807e-13","0.999999999999619"
"1463","`MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC2`",6.7717813662224e-14,"0.0386450565127979","1.75230209948841e-12","0.999999999998602"
"1464","`MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC2`",2.02727348440241e-14,"0.0334918076090053","6.0530429055054e-13","0.999999999999517"
"1465","`MMTChevrolet Traverse:MY2018:MileGrpATC2`",0.00735643094392506,"0.0250819641854968","0.293295648200422","0.769296857358639"
"1466","`MMTChevrolet Trax:MY2018:MileGrpATC2`",-0.111111111111008,"0.0779956606601487","-1.42458067757325","0.154281923361724"
"1467","`MMTChevrolet Volt:MY2018:MileGrpATC2`",0.0588235294118377,"0.0447230525360011","1.31528431259217","0.188417726218871"
"1468","`MMTChrysler 300:MY2018:MileGrpATC2`",-6.558856297079e-14,"0.0570869781959311","-1.1489233629722e-12","0.999999999999083"
"1469","`MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC2`",0.100000000000756,"0.0513949697645892","1.94571570834264","0.0516920140048145"
"1470","`MMTChrysler Pacifica:MY2018:MileGrpATC2`",0.00209790209791833,"0.0205710530408728","0.10198321368138","0.918770226820032"
"1471","`MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC2`",-0.0416666666666561,"0.0490031809459442","-0.850284937882276","0.395168955292813"
"1472","`MMTDodge Challenger:MY2018:MileGrpATC2`",0.0714285714284263,"0.0752345321136754","0.949412050845235","0.342413638340631"
"1473","`MMTDodge Charger:MY2018:MileGrpATC2`",-0.0714285714284189,"0.070284004577979","-1.0162848838411","0.309496482462949"
"1474","`MMTDodge Ram 1500/Ram 1500:MY2018:MileGrpATC2`",-0.0953466286798391,"0.0282678081712688","-3.37297565138951","0.000743919152140241"
"1475","`MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC2`",0.0344827586207718,"0.0438541476702916","0.786305525306826","0.431690590833728"
"1476","`MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC2`",0.0769230769233599,"0.071401467395963","1.07733187746375","0.281334919545837"
"1477","`MMTFord EcoSport:MY2018:MileGrpATC2`",-0.0909090909092323,"0.0708584825773955","-1.28296694485288","0.1995069677808"
"1478","`MMTFord Edge:MY2018:MileGrpATC2`",-0.00341947787207334,"0.0216779875629114","-0.157739636216218","0.874662320893267"
"1479","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC2`",0.00127713920814308,"0.0206467068443088","0.0618567996229924","0.950677008131916"
"1480","`MMTFord Expedition:MY2018:MileGrpATC2`",-0.0437915742793182,"0.0368473357477288","-1.1884597187469","0.234655483169826"
"1481","`MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC2`",-0.111952861952736,"0.0236194941924652","-4.73985010180489","2.14203382680513e-06"
"1482","`MMTFord F-150:MY2018:MileGrpATC2`",-0.013438172287403,"0.0126059006387079","-1.0660223868606","0.286416387792842"
"1483","`MMTFord F-250:MY2018:MileGrpATC2`",0.0352564102563539,"0.0480515722829783","0.733720221447219","0.463121186842319"
"1484","`MMTFord F-350:MY2018:MileGrpATC2`",-0.0432900432899966,"0.0631806216264524","-0.685179128909868","0.493232660754763"
"1485","`MMTFord Flex:MY2018:MileGrpATC2`",-0.0588235294116885,"0.0612642701033805","-0.96016045424889","0.336977051170884"
"1486","`MMTFord Focus:MY2018:MileGrpATC2`",-0.0555555555557761,"0.0506102676572881","-1.09771313465432","0.272332715437176"
"1487","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC2`",-0.0350746268656402,"0.030171974311363","-1.16249028000898","0.245039459589805"
"1488","`MMTFord Mustang:MY2018:MileGrpATC2`",0.0833333333333002,"0.0538117036951832","1.54860983040683","0.121479064865126"
"1489","`MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC2`",-3.46836643325984e-15,"0.0759154014859321","-4.56872566748207e-14","0.999999999999964"
"1490","`MMTGenesis G80:MY2018:MileGrpATC2`",-0.0312500000000617,"0.0377414157872738","-0.828002854376201","0.407671083546667"
"1491","`MMTGenesis G90:MY2018:MileGrpATC2`",-0.116666666666566,"0.0619846657530192","-1.8821859446888","0.0598140036596221"
"1492","`MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC2`",0.00807043286867015,"0.0400842501353854","0.201336755494043","0.840435720189657"
"1493","`MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC2`",0.00468509984638689,"0.0146519446831722","0.319759591487384","0.749151325672383"
"1494","`MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC2`",0.0181818181818396,"0.0260140982803642","0.698921714905777","0.484602765904042"
"1495","`MMTHonda Clarity:MY2018:MileGrpATC2`",-0.0438596491230003,"0.0343451850091909","-1.27702468661221","0.201596833356448"
"1496","`MMTHonda CR-V:MY2018:MileGrpATC2`",-0.00401646684576611,"0.00950355678227556","-0.422627752722744","0.672567886647529"
"1497","`MMTHonda Fit:MY2018:MileGrpATC2`",-0.00948275862072965,"0.0414009632889737","-0.229046811170579","0.818833054551239"
"1498","`MMTHonda HR-V:MY2018:MileGrpATC2`",0.0434782608696213,"0.0406886071814609","1.06856105139503","0.285270378722016"
"1499","`MMTHonda Odyssey:MY2018:MileGrpATC2`",-0.0852408981906279,"0.0195434987300688","-4.36159867626361","1.29259091144678e-05"
"1500","`MMTHonda Pilot:MY2018:MileGrpATC2`",-0.00634287785430009,"0.0235829891487132","-0.26895987672734","0.787961176815111"
"1501","`MMTHonda Ridgeline:MY2018:MileGrpATC2`",0.0185463659148762,"0.0221606708804167","0.836904533033141","0.402648458950747"
"1502","`MMTHyundai Elantra:MY2018:MileGrpATC2`",-0.0535714285715263,"0.0302454199150309","-1.77122449356053","0.0765267684166581"
"1503","`MMTHyundai Elantra GT:MY2018:MileGrpATC2`",-0.0833333333331517,"0.0667800789978058","-1.24787713018264","0.212079310438715"
"1504","`MMTHyundai Ioniq:MY2018:MileGrpATC2`",0.0344827586207652,"0.0509364381717315","0.676976244481544","0.498422770391171"
"1505","`MMTHyundai Kona:MY2018:MileGrpATC2`",-9.49618241587996e-14,"0.0618083221076304","-1.53639220287257e-12","0.999999999998774"
"1506","`MMTHyundai Santa Fe:MY2018:MileGrpATC2`",-0.00338753387530546,"0.038771899575921","-0.0873708513732265","0.930376932775461"
"1507","`MMTHyundai Santa Fe Sport:MY2018:MileGrpATC2`",-0.0185185185185614,"0.0236194941924652","-0.784035355188467","0.433021432891192"
"1508","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2018:MileGrpATC2`",0.0404040404040957,"0.0265088953309139","1.5241691477418","0.127469983894781"
"1509","`MMTHyundai Tucson:MY2018:MileGrpATC2`",-3.73347182880783e-14,"0.034891112781787","-1.07003518407607e-12","0.999999999999146"
"1510","`MMTInfiniti Q50:MY2018:MileGrpATC2`",0.0625000000000616,"0.0593304703664818","1.05342161648141","0.292150635287127"
"1511","`MMTInfiniti Q60:MY2018:MileGrpATC2`",1.92746756072817e-13,"0.0876595549670828","2.19881057056696e-12","0.999999999998246"
"1512","`MMTInfiniti QX60:MY2018:MileGrpATC2`",-0.166666666668684,"0.0876595549670828","-1.90129492137245","0.0572665912675722"
"1513","`MMTJaguar F-Pace:MY2018:MileGrpATC2`",-0.166666666666671,"0.0726834632788372","-2.29304795269983","0.0218475438499147"
"1514","`MMTJeep Cherokee:MY2018:MileGrpATC2`",5.96213714576856e-14,"0.0389978303300743","1.52883816748407e-12","0.99999999999878"
"1515","`MMTJeep Compass:MY2018:MileGrpATC2`",0.10526315789476,"0.0586316240359333","1.79533075580931","0.0726043782686382"
"1516","`MMTJeep Grand Cherokee:MY2018:MileGrpATC2`",0.0440597954363721,"0.024161880761417","1.82352507536289","0.0682272248029552"
"1517","`MMTJeep Renegade:MY2018:MileGrpATC2`",1.40118299671146e-13,"0.070729999275722","1.98103069568731e-12","0.999999999998419"
"1518","`MMTJeep Wrangler:MY2018:MileGrpATC2`",-0.006465517241267,"0.039924606123466","-0.161943169114118","0.87135097173582"
"1519","`MMTJeep Wrangler JK:MY2018:MileGrpATC2`",0.0285714285714213,"0.0461856394177666","0.618621479135147","0.536167317419914"
"1520","`MMTKia Forte:MY2018:MileGrpATC2`",1.55749584067042e-13,"0.0585700038149825","2.65920392559716e-12","0.999999999997878"
"1521","`MMTKia Niro:MY2018:MileGrpATC2`",5.77194190135484e-14,"0.0411543292227815","1.40251147579383e-12","0.999999999998881"
"1522","`MMTKia Optima:MY2018:MileGrpATC2`",-0.0312500000000374,"0.0400414142192328","-0.78044196513487","0.435132831744496"
"1523","`MMTKia Sedona:MY2018:MileGrpATC2`",1.50989217091532e-13,"0.0848759991308664","1.7789389066128e-12","0.999999999998581"
"1524","`MMTKia Sorento:MY2018:MileGrpATC2`",-0.0309278350515173,"0.0250656120364159","-1.23387511968926","0.217252670786545"
"1525","`MMTKia Soul:MY2018:MileGrpATC2`",-3.17896399496468e-15,"0.0355918382271371","-8.93172185903247e-14","0.999999999999929"
"1526","`MMTKia Sportage:MY2018:MileGrpATC2`",-0.0376984126983553,"0.0362629845660839","-1.03958383871177","0.298536087153155"
"1527","`MMTKia Stinger:MY2018:MileGrpATC2`",-0.07692307692304,"0.0589020691955204","-1.30594863599274","0.191573370243157"
"1528","`MMTLexus ES/Lexus ES Hybrid:MY2018:MileGrpATC2`",-0.0161574618096628,"0.0330457014395674","-0.488942921644769","0.6248833011969"
"1529","`MMTLexus GS:MY2018:MileGrpATC2`",9.81645938629721e-14,"0.069300963093177","1.41649682026767e-12","0.99999999999887"
"1530","`MMTLexus GX:MY2018:MileGrpATC2`",0.0344827586207295,"0.0566589948138891","0.608601665701924","0.542790039324403"
"1531","`MMTLexus IS:MY2018:MileGrpATC2`",3.80941930054781e-14,"0.109574443708854","3.4765581933226e-13","0.999999999999723"
"1532","`MMTLexus LS:MY2018:MileGrpATC2`",-0.166666666666725,"0.0781820304853804","-2.13177715687354","0.0330278764110988"
"1533","`MMTLexus LX:MY2018:MileGrpATC2`",-0.125,"0.103951444639766","-1.20248449103499","0.229179041561711"
"1534","`MMTLexus NX:MY2018:MileGrpATC2`",-0.00357142857144485,"0.0344020877953074","-0.103814297338431","0.917316951945587"
"1535","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2018:MileGrpATC2`",-0.00704761904759487,"0.0197407849744221","-0.357008044853656","0.72108662193303"
"1536","`MMTLincoln Continental:MY2018:MileGrpATC2`",0,".",".","."
"1537","`MMTLincoln MKC:MY2018:MileGrpATC2`",2.96594771938312e-14,"0.0708584825773956","4.18573417253685e-13","0.999999999999666"
"1538","`MMTLincoln MKX:MY2018:MileGrpATC2`",0.0666666666667094,"0.0483259079713285","1.37952227832455","0.167737216845017"
"1539","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2018:MileGrpATC2`",0.062500000000024,"0.0640487384261842","0.975819376552667","0.329156609134016"
"1540","`MMTLincoln Navigator:MY2018:MileGrpATC2`",0.0666666666666635,"0.069300963093177","0.961987592827944","0.33605842629611"
"1541","`MMTMazda 3:MY2018:MileGrpATC2`",-0.100000000000035,"0.0273782457146777","-3.65253497401493","0.000259811732413267"
"1542","`MMTMazda 6:MY2018:MileGrpATC2`",0.0266666666666691,"0.0423435878810433","0.629768708820432","0.528847523257714"
"1543","`MMTMazda CX-3:MY2018:MileGrpATC2`",2.47459340032272e-14,"0.0876595549670828","2.82295911866306e-13","0.999999999999775"
"1544","`MMTMazda CX-5:MY2018:MileGrpATC2`",-0.0420993423329565,"0.0200676903948505","-2.09786684489409","0.0359196965276944"
"1545","`MMTMazda CX-9:MY2018:MileGrpATC2`",1.43376555295799e-14,"0.0431395016276988","3.32355613500507e-13","0.999999999999735"
"1546","`MMTMazda MX-5 Miata:MY2018:MileGrpATC2`",3.50770838382675e-13,"0.102789939529178","3.41250165132264e-12","0.999999999997277"
"1547","`MMTMercedes-Benz C-Class:MY2018:MileGrpATC2`",-0.00544217687074969,"0.0500911742669045","-0.108645424077139","0.913483973481583"
"1548","`MMTMercedes-Benz E-Class:MY2018:MileGrpATC2`",-0.0952380952381501,"0.0385554965858877","-2.47015610409774","0.0135072539651829"
"1549","`MMTMercedes-Benz GLA:MY2018:MileGrpATC2`",5.98947960958948e-14,"0.0800218593938922","7.48480434590681e-13","0.999999999999403"
"1550","`MMTMercedes-Benz GLC:MY2018:MileGrpATC2`",-0.021568627450969,"0.0364387724841007","-0.591914216110876","0.553909523654956"
"1551","`MMTMercedes-Benz GLE:MY2018:MileGrpATC2`",0.0196078431372805,"0.0394798779903287","0.496654096602928","0.619434213580888"
"1552","`MMTMercedes-Benz GLS:MY2018:MileGrpATC2`",9.71459883429397e-15,"0.072780568817502","1.33477918517694e-13","0.999999999999893"
"1553","`MMTMercedes-Benz S-Class:MY2018:MileGrpATC2`",0.189393939393964,"0.0708584825773956","2.67284780177303","0.00752239496527701"
"1554","`MMTMercedes-Benz Sprinter:MY2018:MileGrpATC2`",-4.45686288852339e-14,"0.18978850371483","-2.34833132739174e-13","0.999999999999813"
"1555","`MMTMini Cooper Countryman:MY2018:MileGrpATC2`",0.0555555555555397,"0.0583254515827325","0.952509651412406","0.340841136942936"
"1556","`MMTMini Cooper/Mini Clubman:MY2018:MileGrpATC2`",0.0800000000000603,"0.0771702865239979","1.03666843293607","0.299893199543845"
"1557","`MMTMitsubishi Outlander:MY2018:MileGrpATC2`",0.0588235294116862,"0.0699770860610504","0.840611301824808","0.400567963038605"
"1558","`MMTNissan Altima:MY2018:MileGrpATC2`",0.0588235294118217,"0.0521936508325855","1.12702461838705","0.259735083550703"
"1559","`MMTNissan Armada:MY2018:MileGrpATC2`",0.111111111111106,"0.0762978492539472","1.45628103803146","0.145318440879664"
"1560","`MMTNissan Frontier:MY2018:MileGrpATC2`",-3.93647232106505e-15,"0.0430399870738714","-9.14608155971032e-14","0.999999999999927"
"1561","`MMTNissan Kicks:MY2018:MileGrpATC2`",-6.23989162090482e-15,"0.114922646095168","-5.42964492458479e-14","0.999999999999957"
"1562","`MMTNissan Leaf:MY2018:MileGrpATC2`",0.0810810810810374,"0.0605010570144655","1.34015974401325","0.180196806408118"
"1563","`MMTNissan Maxima:MY2018:MileGrpATC2`",1.33253834791975e-14,"0.0715442908768107","1.86253624375731e-13","0.999999999999851"
"1564","`MMTNissan Murano:MY2018:MileGrpATC2`",0.00985610092647304,"0.0287977722071803","0.342252201162129","0.732161904580987"
"1565","`MMTNissan Pathfinder:MY2018:MileGrpATC2`",-0.0869565217391741,"0.0500571333698251","-1.73714545530872","0.0823649280335225"
