"","term","estimate","std.error","statistic","p.value"
"1189","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC1`",5.9005459670945e-15,"0.0449184385443218","1.31361333080898e-13","0.999999999999895"
"1190","`MMTSubaru Legacy:MY2019:MileGrpATC1`",5.68993995273488e-15,"0.0126256743032377","4.50664243039737e-13","0.99999999999964"
"1191","`MMTSubaru Outback:MY2019:MileGrpATC1`",-0.00332559016816719,"0.00526917142941408","-0.631141008167386","0.527949935992972"
"1192","`MMTTesla Model 3:MY2019:MileGrpATC1`",-0.027647975077885,"0.00849251555512364","-3.25556955397092","0.00113207067748863"
"1193","`MMTTesla Model S:MY2019:MileGrpATC1`",-0.0338235294117715,"0.0228121354653149","-1.482698954826","0.138157921220617"
"1194","`MMTTesla Model X:MY2019:MileGrpATC1`",-0.14736842105261,"0.0272144773972178","-5.41507444371046","6.14198756943694e-08"
"1195","`MMTToyota 4Runner:MY2019:MileGrpATC1`",5.32544443196637e-16,"0.014762501136002","3.60741339350618e-14","0.999999999999971"
"1196","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2019:MileGrpATC1`",-0.0101522842639562,"0.00834271303754688","-1.21690440726718","0.223643786288114"
"1197","`MMTToyota C-HR:MY2019:MileGrpATC1`",1.06032687176094e-15,"0.0341665698435999","3.10340451679716e-14","0.999999999999975"
"1198","`MMTToyota Camry/Toyota Camry Hybrid:MY2019:MileGrpATC1`",0.00315457413249551,"0.00712609572446058","0.442679168856422","0.657998878026114"
"1199","`MMTToyota Corolla:MY2019:MileGrpATC1`",-0.0142857142857162,"0.0140571857324027","-1.01625706294729","0.309509727024932"
"1200","`MMTToyota Corolla Hatchback:MY2019:MileGrpATC1`",-5.11342377388482e-16,"0.021670137894081","-2.35966369890129e-14","0.999999999999981"
"1201","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2019:MileGrpATC1`",-0.00810810810810911,"0.0053653572767899","-1.51119630806025","0.130741961039071"
"1202","`MMTToyota Prius:MY2019:MileGrpATC1`",-0.0076319694721242,"0.012329373934779","-0.619007056846232","0.53591328005936"
"1203","`MMTToyota Prius C:MY2019:MileGrpATC1`",3.24459215322585e-15,"0.0454906710217631","7.13243414605516e-14","0.999999999999943"
"1204","`MMTToyota Prius Prime:MY2019:MileGrpATC1`",4.02536687296231e-15,"0.0199936923639294","2.01331840046938e-13","0.999999999999839"
"1205","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019:MileGrpATC1`",0.00149915540540458,"0.00595287719417251","0.251837112795163","0.801167545976497"
"1206","`MMTToyota Sequoia:MY2019:MileGrpATC1`",-4.87663562634138e-15,"0.0347440738952606","-1.40358774306159e-13","0.999999999999888"
"1207","`MMTToyota Sienna:MY2019:MileGrpATC1`",-0.00934579439252486,"0.0158753567142413","-0.588698229636692","0.556065206218396"
"1208","`MMTToyota Tacoma:MY2019:MileGrpATC1`",-0.013333333333333,"0.0117561232533142","-1.1341607302028","0.256730160222504"
"1209","`MMTToyota Tundra:MY2019:MileGrpATC1`",0.014285714285715,"0.0135720095425435","1.05258651940483","0.292533370082946"
"1210","`MMTVolkswagen Atlas:MY2019:MileGrpATC1`",-4.46879576780256e-16,"0.0165231071449023","-2.70457349735292e-14","0.999999999999978"
"1211","`MMTVolkswagen Beetle:MY2019:MileGrpATC1`",6.29714519237134e-15,"0.0569666328474016","1.10540940856373e-13","0.999999999999912"
"1212","`MMTVolkswagen Golf:MY2019:MileGrpATC1`",-2.32645743739524e-16,"0.0316190232852228","-7.35777767835896e-15","0.999999999999994"
"1213","`MMTVolkswagen Golf Alltrack:MY2019:MileGrpATC1`",0.0138888888888937,"0.0311947312067976","0.445231882166923","0.656153261764012"
"1214","`MMTVolkswagen Golf SportWagen:MY2019:MileGrpATC1`",-8.38967352238549e-16,"0.0584338249434088","-1.43575635011239e-14","0.999999999999989"
"1215","`MMTVolkswagen GTI:MY2019:MileGrpATC1`",0.0217391304347821,"0.0287186581842301","0.756968877004129","0.449070494424394"
"1216","`MMTVolkswagen Jetta:MY2019:MileGrpATC1`",-0.0108225108225106,"0.0151142444961515","-0.716047092215976","0.473964132914305"
"1217","`MMTVolkswagen Passat:MY2019:MileGrpATC1`",-0.0909090909090925,"0.0354144393596417","-2.56700635539899","0.0102596775974033"
"1218","`MMTVolkswagen Tiguan:MY2019:MileGrpATC1`",-2.21552697676366e-16,"0.0172912739023783","-1.28129771656612e-14","0.99999999999999"
"1219","`MMTVolvo S60/Volvo V60:MY2019:MileGrpATC1`",-1.90736245561365e-16,"0.0349689569801388","-5.45444479998922e-15","0.999999999999996"
"1220","`MMTVolvo S90/Volvo V90:MY2019:MileGrpATC1`",1.47818967448712e-15,"0.0601785012485188","2.45634178954151e-14","0.99999999999998"
"1221","`MMTVolvo XC40:MY2019:MileGrpATC1`",-8.65476782641858e-17,"0.0235940884781309","-3.66819334192146e-15","0.999999999999997"
"1222","`MMTVolvo XC60:MY2019:MileGrpATC1`",-0.0222222222222221,"0.0182199460614134","-1.21966454496179","0.222595270192836"
"1223","`MMTVolvo XC90:MY2019:MileGrpATC1`",0.0499999999999983,"0.0238555091384113","2.09595191240291","0.0360892483976334"
"1224","`MMTAcura MDX:MY2020:MileGrpATC1`",-0.0625000000001654,"0.0245374957292397","-2.547122195754","0.0108631917770537"
"1225","`MMTAcura RDX:MY2020:MileGrpATC1`",-0.0361445783132505,"0.0150405195478856","-2.40314692575441","0.0162566698172689"
"1226","`MMTAcura TLX:MY2020:MileGrpATC1`",-4.41984610060326e-15,"0.0308608951174119","-1.432183377633e-13","0.999999999999886"
"1227","`MMTAlfa Romeo Giulia:MY2020:MileGrpATC1`",6.87659058032312e-15,"0.0557144660300663","1.23425585315889e-13","0.999999999999902"
"1228","`MMTAlfa Romeo Stelvio:MY2020:MileGrpATC1`",0,".",".","."
"1229","`MMTAudi A3:MY2020:MileGrpATC1`",-6.52295801996927e-15,"0.0909813420435261","-7.16955572808394e-14","0.999999999999943"
"1230","`MMTAudi A4/Audi Allroad:MY2020:MileGrpATC1`",4.53308864912057e-16,"0.0809512423727962","5.599776502805e-15","0.999999999999996"
"1231","`MMTAudi A5/Audi S5:MY2020:MileGrpATC1`",-3.26257614586567e-16,"0.0425526263144708","-7.66715577495665e-15","0.999999999999994"
"1232","`MMTAudi A6:MY2020:MileGrpATC1`",-1.66908032232065e-15,"0.0880923056375443","-1.89469478661177e-14","0.999999999999985"
"1233","`MMTAudi A7:MY2020:MileGrpATC1`",-1.25122742903946e-15,"0.0909813420435261","-1.37525716914668e-14","0.999999999999989"
"1234","`MMTAudi Q3:MY2020:MileGrpATC1`",-3.02685934580484e-15,"0.0247956060785001","-1.22072408160629e-13","0.999999999999903"
"1235","`MMTAudi Q5:MY2020:MileGrpATC1`",-2.60408567787473e-15,"0.024809558404135","-1.04962999963785e-13","0.999999999999916"
"1236","`MMTAudi Q7:MY2020:MileGrpATC1`",1.12267440546701e-15,"0.0595612695347324","1.88490677622702e-14","0.999999999999985"
"1237","`MMTAudi Q8:MY2020:MileGrpATC1`",-5.06482533608531e-15,"0.0631742663761335","-8.01722857520787e-14","0.999999999999936"
"1238","`MMTAudi S4:MY2020:MileGrpATC1`",-5.7126386496643e-15,"0.0787921534800949","-7.25026337947151e-14","0.999999999999942"
"1239","`MMTBMW 2 Series:MY2020:MileGrpATC1`",-3.21296398555666e-15,"0.0337367845608566","-9.52362244173243e-14","0.999999999999924"
"1240","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2020:MileGrpATC1`",4.81024019875237e-14,"0.0233228830489926","2.06245522418813e-12","0.999999999998354"
"1241","`MMTBMW 4 Series:MY2020:MileGrpATC1`",-2.06291432163567e-15,"0.0406880930986968","-5.07006881996576e-14","0.99999999999996"
"1242","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2020:MileGrpATC1`",2.21790401583551e-15,"0.0274563886204134","8.07791602347341e-14","0.999999999999936"
"1243","`MMTBMW 7 Series:MY2020:MileGrpATC1`",3.68234787232292e-15,"0.0528553833825266","6.96683599033408e-14","0.999999999999944"
"1244","`MMTBMW i3:MY2020:MileGrpATC1`",0.249999999999809,"0.0682360065326446","3.66375485177619","0.000248687510201257"
"1245","`MMTBMW X1:MY2020:MileGrpATC1`",2.09033460515672e-16,"0.0525281023200632","3.97945958987808e-15","0.999999999999997"
"1246","`MMTBMW X2:MY2020:MileGrpATC1`",2.20971911381977e-15,"0.0543717514630302","4.06409404582499e-14","0.999999999999968"
"1247","`MMTBMW X3:MY2020:MileGrpATC1`",0.0121951219512199,"0.0142270104998756","0.857180920146682","0.391347192607806"
"1248","`MMTBMW X5:MY2020:MileGrpATC1`",-0.0238095238095108,"0.0171938574995768","-1.38476917178689","0.166126500188088"
"1249","`MMTBMW X7:MY2020:MileGrpATC1`",3.38847695495101e-15,"0.0322790372124358","1.04974536032493e-13","0.999999999999916"
"1250","`MMTBuick Enclave:MY2020:MileGrpATC1`",-1.12522194304871e-15,"0.0239807357685884","-4.69219107331393e-14","0.999999999999963"
"1251","`MMTBuick Encore:MY2020:MileGrpATC1`",-1.71518132300267e-15,"0.0393960767400474","-4.35368560763091e-14","0.999999999999965"
"1252","`MMTBuick Envision:MY2020:MileGrpATC1`",-1.32004950902792e-15,"0.031176777403177","-4.2340793981273e-14","0.999999999999966"
"1253","`MMTBuick Regal/Buick Regal TourX:MY2020:MileGrpATC1`",-1.14726095319523e-15,"0.0719270663590952","-1.59503370743295e-14","0.999999999999987"
"1254","`MMTCadillac CT6:MY2020:MileGrpATC1`",0.250000000000043,"0.0601785012485188","4.15430751536366","3.26575484292593e-05"
"1255","`MMTCadillac XT4:MY2020:MileGrpATC1`",1.00845166590594e-15,"0.0388291971607751","2.59714786718452e-14","0.999999999999979"
"1256","`MMTCadillac XT5:MY2020:MileGrpATC1`",-8.66771105533656e-16,"0.0322790372124358","-2.68524460574594e-14","0.999999999999979"
"1257","`MMTChevrolet Blazer/GMC Jimmy:MY2020:MileGrpATC1`",-2.9026227897872e-14,"0.0336929420672712","-8.61492826596097e-13","0.999999999999313"
"1258","`MMTChevrolet Bolt:MY2020:MileGrpATC1`",-3.20993802731755e-16,"0.0322814388371713","-9.94360271085993e-15","0.999999999999992"
"1259","`MMTChevrolet Camaro:MY2020:MileGrpATC1`",-2.63501368904553e-15,"0.0965002858806451","-2.73057604441152e-14","0.999999999999978"
"1260","`MMTChevrolet Colorado/GMC Canyon:MY2020:MileGrpATC1`",0.0333333333333216,"0.0249162666746663","1.3378141183251","0.180960425790346"
"1261","`MMTChevrolet Corvette:MY2020:MileGrpATC1`",-3.50609457874785e-15,"0.0643335239204301","-5.44987180102914e-14","0.999999999999956"
"1262","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC1`",1.0253638394641e-14,"0.011059181929724","9.27160657976165e-13","0.99999999999926"
"1263","`MMTChevrolet Impala:MY2020:MileGrpATC1`",8.40806347220683e-15,"0.0909813420435261","9.24152500210907e-14","0.999999999999926"
"1264","`MMTChevrolet Malibu:MY2020:MileGrpATC1`",4.08764514549132e-15,"0.0493855957709833","8.27699875171503e-14","0.999999999999934"
"1265","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC1`",0.0227272727272676,"0.0130644586641696","1.73962605810825","0.0819281263261756"
"1266","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC1`",-2.63392577434469e-15,"0.0229251433327691","-1.14892445212317e-13","0.999999999999908"
"1267","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020:MileGrpATC1`",-1.54613877143764e-15,"0.0477110182768226","-3.24063251483512e-14","0.999999999999974"
"1268","`MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC1`",5.32779364224555e-15,"0.0371429773533775","1.43440133825488e-13","0.999999999999886"
"1269","`MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC1`",-1.03074121966739e-15,"0.027444510450435","-3.75572820484053e-14","0.99999999999997"
"1270","`MMTChevrolet Traverse:MY2020:MileGrpATC1`",-1.60634869855009e-15,"0.0214228796190342","-7.4982856045312e-14","0.99999999999994"
"1271","`MMTChevrolet Trax:MY2020:MileGrpATC1`",-1.90610037205614e-15,"0.0501282779834287","-3.80244534369653e-14","0.99999999999997"
"1272","`MMTChrysler 300:MY2020:MileGrpATC1`",1.43171608276907e-15,"0.0965002858806451","1.48363921381525e-14","0.999999999999988"
"1273","`MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC1`",-5.99025965424767e-15,"0.0482501429403226","-1.24150091361525e-13","0.999999999999901"
"1274","`MMTChrysler Pacifica:MY2020:MileGrpATC1`",0.0249999999999886,"0.0200881364056501","1.24451564322099","0.213313093241005"
"1275","`MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2020:MileGrpATC1`",-8.21936345759419e-15,"0.0909813420435261","-9.03411982388872e-14","0.999999999999928"
"1276","`MMTDodge Challenger:MY2020:MileGrpATC1`",1.01321114851788e-13,"0.0851052526289415","1.19053891178195e-12","0.99999999999905"
"1277","`MMTDodge Charger:MY2020:MileGrpATC1`",1.47693749269509e-15,"0.111428932060133","1.32545243447013e-14","0.999999999999989"
"1278","`MMTDodge Ram 1500/Ram 1500:MY2020:MileGrpATC1`",1.02450719344452e-16,"0.0139205029071848","7.35969957605293e-15","0.999999999999994"
"1279","`MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC1`",3.34852184123325e-15,"0.0682360065326446","4.9072652568425e-14","0.999999999999961"
"1280","`MMTDodge Ram 3500/Ram 3500:MY2020:MileGrpATC1`",-5.06944036209358e-15,"0.0525281023200632","-9.65091091851095e-14","0.999999999999923"
"1281","`MMTFord EcoSport:MY2020:MileGrpATC1`",-1.47720849734459e-16,"0.0863124796309142","-1.71146571580537e-15","0.999999999999999"
"1282","`MMTFord Edge:MY2020:MileGrpATC1`",-6.73144228893195e-16,"0.0213973874859208","-3.14591783382955e-14","0.999999999999975"
"1283","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC1`",-0.0285714285714265,"0.0154744717496192","-1.84635889571672","0.0648433994391443"
"1284","`MMTFord Expedition:MY2020:MileGrpATC1`",7.86130971333972e-16,"0.0396028817134282","1.9850347684861e-14","0.999999999999984"
"1285","`MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC1`",-0.0344827586206696,"0.0138956158466457","-2.48155670113703","0.013082804629541"
"1286","`MMTFord F-150:MY2020:MileGrpATC1`",0.0116279069767428,"0.0173816533540948","0.668975887383204","0.503512579056949"
"1287","`MMTFord F-250:MY2020:MileGrpATC1`",2.62704420729161e-15,"0.0336636820165351","7.80379343531477e-14","0.999999999999938"
"1288","`MMTFord F-350:MY2020:MileGrpATC1`",5.29517105149977e-16,"0.0835716990450995","6.33608160657621e-15","0.999999999999995"
"1289","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC1`",-8.38194671172891e-16,"0.0273400073275887","-3.06581728793858e-14","0.999999999999976"
"1290","`MMTFord Mustang:MY2020:MileGrpATC1`",8.77848307137613e-16,"0.0400852732090386","2.18995216163245e-14","0.999999999999982"
"1291","`MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC1`",9.19857503811728e-16,"0.0275459692454347","3.33935428307421e-14","0.999999999999973"
"1292","`MMTGenesis G70:MY2020:MileGrpATC1`",3.13024011498788e-15,"0.0439481634808887","7.12257320228886e-14","0.999999999999943"
"1293","`MMTGenesis G80:MY2020:MileGrpATC1`",-2.20848245460086e-15,"0.0337367845608566","-6.54621500936777e-14","0.999999999999948"
"1294","`MMTGenesis G90:MY2020:MileGrpATC1`",-0.250000000000071,"0.0528553833825266","-4.7298871751769","2.24985341536672e-06"
"1295","`MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC1`",-2.07738871569507e-15,"0.0336929420672712","-6.16564950471633e-14","0.999999999999951"
"1296","`MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC1`",-1.58960633359183e-15,"0.0199525990875075","-7.96691361671818e-14","0.999999999999936"
"1297","`MMTHonda Civic/Honda Civic Hybrid:MY2020:MileGrpATC1`",-3.90146991475289e-16,"0.022046964467058","-1.76961772700381e-14","0.999999999999986"
"1298","`MMTHonda Clarity:MY2020:MileGrpATC1`",-1.85964689548414e-15,"0.0880923056375443","-2.11102080031331e-14","0.999999999999983"
"1299","`MMTHonda CR-V:MY2020:MileGrpATC1`",0.00318471337579587,"0.0109500530718875","0.290839994554192","0.771174367206733"
"1300","`MMTHonda Fit:MY2020:MileGrpATC1`",1.39210512526581e-15,"0.0493415604561447","2.82136420574523e-14","0.999999999999977"
"1301","`MMTHonda HR-V:MY2020:MileGrpATC1`",-5.64729606336778e-17,"0.0323411088304904","-1.7461664944659e-15","0.999999999999999"
"1302","`MMTHonda Insight:MY2020:MileGrpATC1`",2.37243179615878e-15,"0.0328897008092739","7.21329698289572e-14","0.999999999999942"
"1303","`MMTHonda Odyssey:MY2020:MileGrpATC1`",0.0243902439024402,"0.0189303912094611","1.28841731967221","0.197604052009285"
"1304","`MMTHonda Passport:MY2020:MileGrpATC1`",2.39659243397935e-15,"0.0366757514920509","6.53454213337328e-14","0.999999999999948"
"1305","`MMTHonda Pilot:MY2020:MileGrpATC1`",-0.0294117647059563,"0.017018584243007","-1.72821453805957","0.0839532054006369"
"1306","`MMTHonda Ridgeline:MY2020:MileGrpATC1`",0.0119047619044677,"0.0263576844379779","0.451661902716862","0.651513658277909"
"1307","`MMTHyundai Elantra:MY2020:MileGrpATC1`",1.19911701726823e-13,"0.0211494475237824","5.66973210964413e-12","0.999999999995476"
"1308","`MMTHyundai Elantra GT:MY2020:MileGrpATC1`",-8.12961098092389e-13,"0.06433352392043","-1.26366635705808e-11","0.999999999989917"
"1309","`MMTHyundai Ioniq:MY2020:MileGrpATC1`",1.0485513816125e-13,"0.0466140666270471","2.2494312500169e-12","0.999999999998205"
"1310","`MMTHyundai Kona:MY2020:MileGrpATC1`",1.41074187295902e-13,"0.0202926447975309","6.95198623459211e-12","0.999999999994453"
"1311","`MMTHyundai Kona Electric:MY2020:MileGrpATC1`",2.01556994945574e-13,"0.0440461528187721","4.576040858208e-12","0.999999999996349"
"1312","`MMTHyundai Palisade:MY2020:MileGrpATC1`",0.011627906976734,"0.0113189298531597","1.02729737948575","0.304283222640971"
"1313","`MMTHyundai Santa Fe:MY2020:MileGrpATC1`",3.36333165058752e-15,"0.0133524105804374","2.51889471966593e-13","0.999999999999799"
"1314","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2020:MileGrpATC1`",1.06117518334341e-13,"0.0284420062983739","3.73101381179316e-12","0.999999999997023"
"1315","`MMTHyundai Tucson:MY2020:MileGrpATC1`",0.0250000000001244,"0.0244672881583636","1.02177241050634","0.306891382420968"
"1316","`MMTInfiniti Q50:MY2020:MileGrpATC1`",-2.8248135397997e-14,"0.0528553833825266","-5.34441973366436e-13","0.999999999999574"
"1317","`MMTInfiniti Q60:MY2020:MileGrpATC1`",5.70558623038018e-12,"0.0659222452213331","8.65502412914449e-11","0.999999999930943"
"1318","`MMTInfiniti QX50:MY2020:MileGrpATC1`",-4.00052801517717e-13,"0.0460047062193499","-8.69591036208926e-12","0.999999999993062"
"1319","`MMTInfiniti QX60:MY2020:MileGrpATC1`",3.12970446783383e-14,"0.0622906666866656","5.02435538790564e-13","0.999999999999599"
"1320","`MMTJaguar F-Pace:MY2020:MileGrpATC1`",7.22523916369276e-14,"0.0533425400713551","1.354498521073e-12","0.999999999998919"
"1321","`MMTJeep Cherokee:MY2020:MileGrpATC1`",1.81655559324966e-14,"0.0208915177829399","8.6951824760816e-13","0.999999999999306"
"1322","`MMTJeep Compass:MY2020:MileGrpATC1`",-3.01922903515271e-13,"0.0473481915794517","-6.37665121821252e-12","0.999999999994912"
"1323","`MMTJeep Gladiator:MY2020:MileGrpATC1`",-3.75245077603093e-15,"0.0246927978854916","-1.51965394664154e-13","0.999999999999879"
"1324","`MMTJeep Grand Cherokee:MY2020:MileGrpATC1`",-8.57411905930738e-14,"0.0157428514231089","-5.44635709813118e-12","0.999999999995654"
"1325","`MMTJeep Renegade:MY2020:MileGrpATC1`",1.23593585320014e-13,"0.0719270663590952","1.71831817389818e-12","0.999999999998629"
"1326","`MMTJeep Wrangler:MY2020:MileGrpATC1`",1.40482554569537e-13,"0.0225449321726456","6.23122542546342e-12","0.999999999995028"
"1327","`MMTKia Forte:MY2020:MileGrpATC1`",-2.53733744440766e-13,"0.0398314057205434","-6.37019306375874e-12","0.999999999994917"
"1328","`MMTKia Niro:MY2020:MileGrpATC1`",-9.78946285175765e-14,"0.0787921534800949","-1.24244133703374e-12","0.999999999999009"
"1329","`MMTKia Niro Electric:MY2020:MileGrpATC1`",-3.64903916520703e-13,"0.0513203983015648","-7.1103095181858e-12","0.999999999994327"
"1330","`MMTKia Optima:MY2020:MileGrpATC1`",-2.21260392078234e-13,"0.0366115768995933","-6.04345430640797e-12","0.999999999995178"
"1331","`MMTKia Sedona:MY2020:MileGrpATC1`",7.38573579975143e-14,"0.06433352392043","1.14803843310159e-12","0.999999999999084"
"1332","`MMTKia Sorento:MY2020:MileGrpATC1`",-1.21424812946928e-13,"0.0255916266182961","-4.74470867983506e-12","0.999999999996214"
"1333","`MMTKia Soul:MY2020:MileGrpATC1`",-0.0319148936170299,"0.0127104500259308","-2.5109176741909","0.0120435191747063"
"1334","`MMTKia Sportage:MY2020:MileGrpATC1`",2.5973146160072e-14,"0.0176615908398478","1.470600604192e-12","0.999999999998827"
"1335","`MMTKia Stinger:MY2020:MileGrpATC1`",-4.23969094750748e-13,"0.0682360065326446","-6.21327531158961e-12","0.999999999995043"
"1336","`MMTKia Telluride:MY2020:MileGrpATC1`",-0.0064516129032103,"0.011980107803546","-0.538527115866242","0.590214524702186"
"1337","`MMTLexus ES/Lexus ES Hybrid:MY2020:MileGrpATC1`",-2.07434866394402e-14,"0.021397387485921","-9.69440154929616e-13","0.999999999999227"
"1338","`MMTLexus GS:MY2020:MileGrpATC1`",-1.61770725547618e-14,"0.0631742663761335","-2.56070604103973e-13","0.999999999999796"
"1339","`MMTLexus GX:MY2020:MileGrpATC1`",-9.8221570048335e-15,"0.036289001652231","-2.70664844929115e-13","0.999999999999784"
"1340","`MMTLexus LS:MY2020:MileGrpATC1`",3.79639949296104e-14,"0.0863124796309142","4.39843636655446e-13","0.999999999999649"
"1341","`MMTLexus LX:MY2020:MileGrpATC1`",9.45728506445176e-15,"0.0557144660300663","1.69745592811535e-13","0.999999999999865"
"1342","`MMTLexus NX:MY2020:MileGrpATC1`",-0.0277777777777611,"0.0159083661846765","-1.74611128856951","0.0807950345791544"
"1343","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2020:MileGrpATC1`",1.04519655766602e-14,"0.0104586152149714","9.9936419514683e-13","0.999999999999203"
"1344","`MMTLexus UX:MY2020:MileGrpATC1`",-0.199999999999988,"0.0396028817134282","-5.05013754926258","4.42353838991522e-07"
"1345","`MMTLincoln Aviator:MY2020:MileGrpATC1`",9.61438552100204e-15,"0.0249162666746662","3.85867820670644e-13","0.999999999999692"
"1346","`MMTLincoln Continental:MY2020:MileGrpATC1`",7.89330454046868e-14,"0.0601785012485188","1.3116485749407e-12","0.999999999998954"
"1347","`MMTLincoln Corsair:MY2020:MileGrpATC1`",-7.1580611785628e-15,"0.0332957618764622","-2.14984153392299e-13","0.999999999999828"
"1348","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC1`",-6.03321744848853e-15,"0.050860116373371","-1.18623744471952e-13","0.999999999999905"
"1349","`MMTLincoln Nautilus:MY2020:MileGrpATC1`",9.6119121381137e-15,"0.0287708265436381","3.3408536677022e-13","0.999999999999733"
"1350","`MMTLincoln Navigator:MY2020:MileGrpATC1`",-2.98495675176981e-15,"0.0719270663590952","-4.14997705713095e-14","0.999999999999967"
"1351","`MMTMazda 3:MY2020:MileGrpATC1`",-3.30884416810362e-15,"0.0337818571054191","-9.79473732831825e-14","0.999999999999922"
"1352","`MMTMazda 6:MY2020:MileGrpATC1`",7.56247892454e-14,"0.0580863461938103","1.30193744659151e-12","0.999999999998961"
"1353","`MMTMazda CX-3:MY2020:MileGrpATC1`",3.32929800476562e-14,"0.0880923056375443","3.77932894441884e-13","0.999999999999698"
"1354","`MMTMazda CX-30:MY2020:MileGrpATC1`",-4.94401434656344e-14,"0.0795920943286661","-6.21169022911713e-13","0.999999999999504"
"1355","`MMTMazda CX-5:MY2020:MileGrpATC1`",-2.48634241649e-14,"0.0150804444288818","-1.64871959060318e-12","0.999999999998684"
"1356","`MMTMazda CX-9:MY2020:MileGrpATC1`",7.39696835615277e-15,"0.031352281356464","2.35930785133367e-13","0.999999999999812"
"1357","`MMTMazda MX-5 Miata:MY2020:MileGrpATC1`",7.68530246877335e-15,"0.0358193901819443","2.14557043817215e-13","0.999999999999829"
"1358","`MMTMercedes-Benz C-Class:MY2020:MileGrpATC1`",3.50800731339206e-15,"0.0414631740409125","8.46053731904519e-14","0.999999999999932"
"1359","`MMTMercedes-Benz E-Class:MY2020:MileGrpATC1`",-4.53232078026328e-15,"0.0309793846366988","-1.46301188142201e-13","0.999999999999883"
"1360","`MMTMercedes-Benz GLA:MY2020:MileGrpATC1`",-9.9037897807504e-15,"0.0575416530872761","-1.72115141803953e-13","0.999999999999863"
"1361","`MMTMercedes-Benz GLC:MY2020:MileGrpATC1`",3.08716540068504e-15,"0.0277523089773671","1.11239947753634e-13","0.999999999999911"
"1362","`MMTMercedes-Benz GLE:MY2020:MileGrpATC1`",-0.0208333333333348,"0.0213561495096205","-0.975519174182116","0.329305422751673"
"1363","`MMTMercedes-Benz GLS:MY2020:MileGrpATC1`",-6.07865219147596e-15,"0.0525281023200632","-1.1572190737898e-13","0.999999999999908"
"1364","`MMTMercedes-Benz S-Class:MY2020:MileGrpATC1`",-1.88952867880069e-14,"0.0575416530872761","-3.28375807336427e-13","0.999999999999738"
"1365","`MMTMini Cooper Countryman:MY2020:MileGrpATC1`",1.52908661832882e-14,"0.0493855957709833","3.09621984802953e-13","0.999999999999753"
"1366","`MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC1`",-0.125000000000047,"0.0366115768995934","-3.41422059866083","0.00063993008545245"
"1367","`MMTMitsubishi Outlander:MY2020:MileGrpATC1`",-2.70279577342997e-15,"0.0965002858806451","-2.80081633827788e-14","0.999999999999978"
"1368","`MMTNissan Altima:MY2020:MileGrpATC1`",-2.85254994301883e-15,"0.0247956060785001","-1.15042557701069e-13","0.999999999999908"
"1369","`MMTNissan Armada:MY2020:MileGrpATC1`",0,".",".","."
"1370","`MMTNissan Kicks:MY2020:MileGrpATC1`",3.54248668767475e-14,"0.0880923056375443","4.02133496454311e-13","0.999999999999679"
"1371","`MMTNissan Leaf:MY2020:MileGrpATC1`",1.02972702095828e-13,"0.082295720313099","1.25125221219356e-12","0.999999999999002"
"1372","`MMTNissan Maxima:MY2020:MileGrpATC1`",-2.96220012523378e-15,"0.0575416530872761","-5.14792322831058e-14","0.999999999999959"
"1373","`MMTNissan Murano:MY2020:MileGrpATC1`",1.63851281679635e-14,"0.0282523908091428","5.79955455049882e-13","0.999999999999537"
"1374","`MMTNissan Pathfinder:MY2020:MileGrpATC1`",-2.99486754716577e-15,"0.0643335239204301","-4.65522073821096e-14","0.999999999999963"
"1375","`MMTNissan Rogue:MY2020:MileGrpATC1`",1.38822998606116e-14,"0.0190301130120605","7.29491193868032e-13","0.999999999999418"
