"","term","estimate","std.error","statistic","p.value"
"1312","`MMTHyundai Palisade:MY2020:MileGrpATC1`",-0.00900900900903095,0.0152376965176541,-0.59123168640308,0.554366682548828
"1313","`MMTHyundai Santa Fe:MY2020:MileGrpATC1`",0.00205128205129446,0.0179751957864657,0.114117369049129,0.909145008747032
"1314","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2020:MileGrpATC1`",-2.76976531644241e-14,0.0382890137097939,-7.23383824257122e-13,0.999999999999423
"1315","`MMTHyundai Tucson:MY2020:MileGrpATC1`",1.25466366506196e-15,0.0329381943702974,3.80914524626577e-14,0.99999999999997
"1316","`MMTInfiniti Q50:MY2020:MileGrpATC1`",-2.19679652290222e-14,0.0711546322625516,-3.08735559871396e-13,0.999999999999754
"1317","`MMTInfiniti Q60:MY2020:MileGrpATC1`",-2.19230785240128e-14,0.0887454184694532,-2.47033355660595e-13,0.999999999999803
"1318","`MMTInfiniti QX50:MY2020:MileGrpATC1`",4.50923746722632e-14,0.0619321579732732,7.28093064215893e-13,0.999999999999419
"1319","`MMTInfiniti QX60:MY2020:MileGrpATC1`",-1.4990698494813e-14,0.0838565383094755,-1.78766006766095e-13,0.999999999999857
"1320","`MMTJaguar F-Pace:MY2020:MileGrpATC1`",1.042487250867e-13,0.0718104491884636,1.4517208326201e-12,0.999999999998842
"1321","`MMTJeep Cherokee:MY2020:MileGrpATC1`",-0.0399999999999857,0.0281244439093989,-1.42225034311232,0.154957061599997
"1322","`MMTJeep Compass:MY2020:MileGrpATC1`",2.14016611159401e-14,0.0637407761428989,3.3576091178997e-13,0.999999999999732
"1323","`MMTJeep Gladiator:MY2020:MileGrpATC1`",-1.68641626356684e-15,0.0332417786161875,-5.07318300575416e-14,0.99999999999996
"1324","`MMTJeep Grand Cherokee:MY2020:MileGrpATC1`",-1.20226301758115e-14,0.0211932395924238,-5.67286097218918e-13,0.999999999999547
"1325","`MMTJeep Renegade:MY2020:MileGrpATC1`",-2.08149673821651e-14,0.0968291899325716,-2.14965832066342e-13,0.999999999999828
"1326","`MMTJeep Wrangler:MY2020:MileGrpATC1`",0.0263157894736672,0.0303502927321323,0.867068720091988,0.385906674571716
"1327","`MMTKia Forte:MY2020:MileGrpATC1`",-2.72861597615304e-14,0.0536215773147284,-5.08865295054192e-13,0.999999999999594
"1328","`MMTKia Niro:MY2020:MileGrpATC1`",1.08687811826378e-13,0.106071063102043,1.02466976994298e-12,0.999999999999182
"1329","`MMTKia Niro Electric:MY2020:MileGrpATC1`",1.65030491408203e-14,0.0690882145776418,2.38869237564015e-13,0.999999999999809
"1330","`MMTKia Optima:MY2020:MileGrpATC1`",2.14659582601572e-14,0.0492870001904839,4.35529818759424e-13,0.999999999999653
"1331","`MMTKia Sedona:MY2020:MileGrpATC1`",1.47248669301509e-14,0.0866066603581874,1.70020029282412e-13,0.999999999999864
"1332","`MMTKia Sorento:MY2020:MileGrpATC1`",4.17131361862269e-14,0.034451794017776,1.21076818712849e-12,0.999999999999034
"1333","`MMTKia Soul:MY2020:MileGrpATC1`",-8.57070824493836e-15,0.017110979802024,-5.00889390561058e-13,0.9999999999996
"1334","`MMTKia Sportage:MY2020:MileGrpATC1`",-8.51480448791533e-15,0.0237762725564955,-3.58121924607108e-13,0.999999999999714
"1335","`MMTKia Stinger:MY2020:MileGrpATC1`",8.0840024785377e-14,0.0918602352527917,8.80032851678553e-13,0.999999999999298
"1336","`MMTKia Telluride:MY2020:MileGrpATC1`",-0.0193548387096599,0.0161277832204477,-1.20009293559457,0.230106414406989
"1337","`MMTLexus ES/Lexus ES Hybrid:MY2020:MileGrpATC1`",0.0298507462685965,0.0288054525481572,1.03628805062832,0.300070569259506
"1338","`MMTLexus GS:MY2020:MileGrpATC1`",-6.16423947802302e-14,0.0850460521668697,-7.24811948463887e-13,0.999999999999422
"1339","`MMTLexus GX:MY2020:MileGrpATC1`",-1.04727732671305e-13,0.0488527450279218,-2.1437430509063e-12,0.99999999999829
"1340","`MMTLexus LS:MY2020:MileGrpATC1`",-5.53055211384111e-13,0.116195027919086,-4.75971494898422e-12,0.999999999996202
"1341","`MMTLexus LX:MY2020:MileGrpATC1`",-1.65677072004684e-13,0.075003568007121,-2.20892254071105e-12,0.999999999998238
"1342","`MMTLexus NX:MY2020:MileGrpATC1`",-2.331511525142e-15,0.0214160578039223,-1.08867446403464e-13,0.999999999999913
"1343","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2020:MileGrpATC1`",-0.0119047619047919,0.0140795293113479,-0.845536923964979,0.397813378495247
"1344","`MMTLexus UX:MY2020:MileGrpATC1`",0.105263157894724,0.053313935204335,1.97440233010909,0.0483390719528681
"1345","`MMTLincoln Aviator:MY2020:MileGrpATC1`",-0.10000000000002,0.0335426153237902,-2.98128214018824,0.00287121129153595
"1346","`MMTLincoln Continental:MY2020:MileGrpATC1`",-2.06839595946749e-13,0.0810131126182584,-2.55316194208458e-12,0.999999999997963
"1347","`MMTLincoln Corsair:MY2020:MileGrpATC1`",-0.285714285714202,0.0448232051421343,-6.37424933822119,1.84749206351616e-10
"1348","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC1`",3.72576523277014e-13,0.0684685768181216,5.44156955776543e-12,0.999999999995658
"1349","`MMTLincoln Nautilus:MY2020:MileGrpATC1`",-5.80384755224491e-14,0.0387316759730286,-1.49847570662486e-12,0.999999999998804
"1350","`MMTLincoln Navigator:MY2020:MileGrpATC1`",1.21340775993399e-13,0.0968291899325717,1.25314252941594e-12,0.999999999999
"1351","`MMTMazda 3:MY2020:MileGrpATC1`",5.90733874566888e-14,0.0454775931164054,1.29895589033226e-12,0.999999999998964
"1352","`MMTMazda 6:MY2020:MileGrpATC1`",4.44778271837163e-13,0.078196625175974,5.68794715675046e-12,0.999999999995462
"1353","`MMTMazda CX-3:MY2020:MileGrpATC1`",-1.05656074908525e-12,0.118591053770919,-8.90927869758366e-12,0.999999999992891
"1354","`MMTMazda CX-30:MY2020:MileGrpATC1`",0.0204081632656073,0.107147954295887,0.190467129304686,0.848943529176281
"1355","`MMTMazda CX-5:MY2020:MileGrpATC1`",-6.86615559381105e-15,0.0203014983341822,-3.38209302623261e-13,0.99999999999973
"1356","`MMTMazda CX-9:MY2020:MileGrpATC1`",0.0333333333332547,0.0422068653700986,0.789760932041867,0.429669484036817
"1357","`MMTMazda MX-5 Miata:MY2020:MileGrpATC1`",-1.15038003203657e-13,0.0482205477126039,-2.38566355341477e-12,0.999999999998097
"1358","`MMTMercedes-Benz C-Class:MY2020:MileGrpATC1`",5.22611901044483e-14,0.0558182859060414,9.36273646819238e-13,0.999999999999253
"1359","`MMTMercedes-Benz E-Class:MY2020:MileGrpATC1`",-1.00238551795924e-14,0.0417048667605194,-2.40352168900385e-13,0.999999999999808
"1360","`MMTMercedes-Benz GLA:MY2020:MileGrpATC1`",7.91205190953216e-14,0.0774633519460573,1.02139291816882e-12,0.999999999999185
"1361","`MMTMercedes-Benz GLC:MY2020:MileGrpATC1`",-6.7414532420197e-14,0.0373605338443932,-1.8044317220139e-12,0.99999999999856
"1362","`MMTMercedes-Benz GLE:MY2020:MileGrpATC1`",-0.0515350877193038,0.0287499374264964,-1.79252869162102,0.0730516817124525
"1363","`MMTMercedes-Benz GLS:MY2020:MileGrpATC1`",6.46327194064732e-14,0.0707140420680288,9.1400120140629e-13,0.999999999999271
"1364","`MMTMercedes-Benz S-Class:MY2020:MileGrpATC1`",2.11875385971856e-13,0.0774633519460573,2.73516934975133e-12,0.999999999997818
"1365","`MMTMini Cooper Countryman:MY2020:MileGrpATC1`",3.5929822572017e-14,0.0664835572323752,5.40431710752692e-13,0.999999999999569
"1366","`MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC1`",-3.88884008904776e-14,0.049287000190484,-7.89019431902571e-13,0.999999999999371
"1367","`MMTMitsubishi Outlander:MY2020:MileGrpATC1`",-3.16168232063842e-13,0.129909990537281,-2.43374840346177e-12,0.999999999998058
"1368","`MMTNissan Altima:MY2020:MileGrpATC1`",-2.81119892053043e-14,0.0333801803966487,-8.4217607188626e-13,0.999999999999328
"1369","`MMTNissan Armada:MY2020:MileGrpATC1`",NA,NA,NA,NA
"1370","`MMTNissan Kicks:MY2020:MileGrpATC1`",2.70331086133669e-13,0.118591053770919,2.27952343400088e-12,0.999999999998181
"1371","`MMTNissan Leaf:MY2020:MileGrpATC1`",-2.55855036878945e-12,0.110787612177196,-2.30941918370553e-11,0.999999999981574
"1372","`MMTNissan Maxima:MY2020:MileGrpATC1`",-1.22176448016988e-13,0.0774633519460573,-1.57721612798356e-12,0.999999999998742
"1373","`MMTNissan Murano:MY2020:MileGrpATC1`",1.18914593191111e-13,0.0380337507726228,3.12655446216751e-12,0.999999999997505
"1374","`MMTNissan Pathfinder:MY2020:MileGrpATC1`",-1.01313183689684e-13,0.0866066603581874,-1.16980822572621e-12,0.999999999999067
"1375","`MMTNissan Rogue:MY2020:MileGrpATC1`",-0.0333333333333483,0.0256185956213423,-1.30113819766057,0.193214492982617
"1376","`MMTNissan Rogue Sport:MY2020:MileGrpATC1`",-6.35792642585287e-13,0.108826614525355,-5.84225325172785e-12,0.999999999995339
"1377","`MMTNissan Sentra:MY2020:MileGrpATC1`",-5.31773722902058e-13,0.111808717745967,-4.75610250812699e-12,0.999999999996205
"1378","`MMTPorsche 911:MY2020:MileGrpATC1`",-4.65442478124609e-13,0.110787612177196,-4.20121409765716e-12,0.999999999996648
"1379","`MMTPorsche Cayenne:MY2020:MileGrpATC1`",4.46064123498925e-14,0.075003568007121,5.94723871611781e-13,0.999999999999525
"1380","`MMTPorsche Macan:MY2020:MileGrpATC1`",7.4546906655842e-15,0.0410811460908729,1.81462577725903e-13,0.999999999999855
"1381","`MMTPorsche Panamera:MY2020:MileGrpATC1`",4.47127563915575e-15,0.0838565383094755,5.33205368274844e-14,0.999999999999957
"1382","`MMTRam 1500 Classic:MY2020:MileGrpATC1`",-2.63470424163371e-13,0.106071063102043,-2.4839048130394e-12,0.999999999998018
"1383","`MMTSubaru Ascent:MY2020:MileGrpATC1`",-0.00545931758528718,0.0117726744278902,-0.463727899614186,0.642843829551331
"1384","`MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC1`",-0.0454545454545706,0.0183013397437718,-2.48367311305935,0.0130053209515378
"1385","`MMTSubaru Forester:MY2020:MileGrpATC1`",-0.00187190062355663,0.00771958216857111,-0.242487298234577,0.808403151470753
"1386","`MMTSubaru Impreza:MY2020:MileGrpATC1`",9.39011584349063e-14,0.030541866084454,3.07450625889236e-12,0.999999999997547
"1387","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC1`",4.71509943532559e-14,0.1145698425948,4.11548041660624e-13,0.999999999999672
"1388","`MMTSubaru Legacy:MY2020:MileGrpATC1`",-2.62046604824882e-14,0.0221224084865188,-1.18453017891145e-12,0.999999999999055
"1389","`MMTSubaru Outback:MY2020:MileGrpATC1`",-0.0157303559013805,0.00816836302626639,-1.92576601343471,0.0541367500192096
"1390","`MMTTesla Model 3:MY2020:MileGrpATC1`",-0.0114942528734973,0.0152493763218063,-0.753752326058132,0.450999931403924
"1391","`MMTTesla Model S:MY2020:MileGrpATC1`",-0.0499999999999935,0.0308305281686693,-1.62176916744503,0.10485629271662
"1392","`MMTTesla Model X:MY2020:MileGrpATC1`",1.53073315244026e-14,0.0470109741564164,3.25611876781612e-13,0.99999999999974
"1393","`MMTTesla Model Y:MY2020:MileGrpATC1`",1.63848713141786e-14,0.0544500605983523,3.00915575375401e-13,0.99999999999976
"1394","`MMTToyota 4Runner:MY2020:MileGrpATC1`",-5.24912105722937e-15,0.0239057094091384,-2.19576042166011e-13,0.999999999999825
"1395","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC1`",0.00909090909122308,0.0182180169236,0.499006512582966,0.617776018264571
"1396","`MMTToyota C-HR:MY2020:MileGrpATC1`",1.73532932884389e-14,0.0968291899325717,1.79215516524749e-13,0.999999999999857
"1397","`MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC1`",-0.0149253731343191,0.0152630768021839,-0.97787446972576,0.328139047399778
"1398","`MMTToyota Corolla:MY2020:MileGrpATC1`",1.03668359635726e-14,0.0147503547318315,7.02819433976108e-13,0.999999999999439
"1399","`MMTToyota Corolla Hatchback:MY2020:MileGrpATC1`",1.40797520447832e-13,0.0798473955469974,1.76333266079994e-12,0.999999999998593
"1400","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC1`",0.00440528634331249,0.0190287656195995,0.231506679486087,0.816921724300236
"1401","`MMTToyota Prius:MY2020:MileGrpATC1`",0.011627906976749,0.0244871599306822,0.474857313370153,0.634889833386957
"1402","`MMTToyota Prius Prime:MY2020:MileGrpATC1`",-1.34588900894531e-15,0.0192167772643596,-7.00371862789635e-14,0.999999999999944
"1403","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC1`",-0.0109090909090599,0.010644129481445,-1.02489272871744,0.305416566299086
"1404","`MMTToyota Sequoia:MY2020:MileGrpATC1`",3.44976206530966e-14,0.122480313670389,2.81658493673803e-13,0.999999999999775
"1405","`MMTToyota Sienna:MY2020:MileGrpATC1`",-4.56693138448394e-16,0.0234370365911658,-1.94859591856651e-14,0.999999999999984
"1406","`MMTToyota Tacoma:MY2020:MileGrpATC1`",-2.94056159732178e-15,0.0215978911354456,-1.36150403707511e-13,0.999999999999891
"1407","`MMTToyota Tundra:MY2020:MileGrpATC1`",1.08833128403569e-14,0.0250884537871914,4.33797671736679e-13,0.999999999999654
"1408","`MMTVolkswagen Atlas:MY2020:MileGrpATC1`",4.5544200759394e-14,0.129909990537281,3.50582742489877e-13,0.99999999999972
"1409","`MMTVolkswagen Golf:MY2020:MileGrpATC1`",-3.32915412685741e-14,0.106071063102043,-3.13860729731225e-13,0.99999999999975
"1410","`MMTVolkswagen GTI:MY2020:MileGrpATC1`",9.01759710133228e-15,0.112505352010682,8.01526055442779e-14,0.999999999999936
"1411","`MMTVolkswagen Jetta:MY2020:MileGrpATC1`",-3.00518165546654e-14,0.0547748614544972,-5.48642493228945e-13,0.999999999999562
"1412","`MMTVolkswagen Passat:MY2020:MileGrpATC1`",1.05806491624051e-14,0.0731959874895497,1.44552311203065e-13,0.999999999999885
"1413","`MMTVolkswagen Tiguan:MY2020:MileGrpATC1`",4.39861627282489e-14,0.0375017840035605,1.17290854013966e-12,0.999999999999064
"1414","`MMTVolvo S60/Volvo V60:MY2020:MileGrpATC1`",-1.31730360729527e-14,0.0459954986098508,-2.86398375299523e-13,0.999999999999772
"1415","`MMTVolvo S90/Volvo V90:MY2020:MileGrpATC1`",-3.19328277116054e-15,0.0711546322625515,-4.48780728621818e-14,0.999999999999964
"1416","`MMTVolvo XC40:MY2020:MileGrpATC1`",-0.04761904761905,0.0311207123382733,-1.53014002704837,0.125985594306009
"1417","`MMTVolvo XC60:MY2020:MileGrpATC1`",-1.23168772167818e-14,0.0293024627310766,-4.20335905886816e-13,0.999999999999665
"1418","`MMTVolvo XC90:MY2020:MileGrpATC1`",-4.64907456932381e-12,0.0523511734402263,-8.88055465391248e-11,0.999999999929144
"1419","`MMTAcura MDX:MY2018:MileGrpATC2`",0.0441176470598056,0.021668869434805,2.03599210344324,0.0417540764049303
"1420","`MMTAcura RDX:MY2018:MileGrpATC2`",-0.000974658869414521,0.0175227496788806,-0.0556224843289996,0.955642676053877
"1421","`MMTAcura TLX:MY2018:MileGrpATC2`",-7.07791575652205e-15,0.0263068608980375,-2.69052084319573e-13,0.999999999999785
"1422","`MMTAlfa Romeo Giulia:MY2018:MileGrpATC2`",6.38280509733178e-16,0.0684685768181216,9.32224006099459e-15,0.999999999999993
"1423","`MMTAlfa Romeo Stelvio:MY2018:MileGrpATC2`",-0.0559006211180129,0.0457872553281372,-1.22087731001558,0.222135681746254
"1424","`MMTAudi A3:MY2018:MileGrpATC2`",2.36515222096234e-16,0.0421057709366175,5.61716878316429e-15,0.999999999999996
"1425","`MMTAudi A4/Audi Allroad:MY2018:MileGrpATC2`",0.00854700854700767,0.0181813172152796,0.470098422782302,0.638285842425942
"1426","`MMTAudi A5/Audi S5:MY2018:MileGrpATC2`",-0.00153711023276237,0.018927114507838,-0.0812120744620545,0.935273478166389
"1427","`MMTAudi A6:MY2018:MileGrpATC2`",-7.80924242249721e-18,0.0390806170394056,-1.99823928435496e-16,1
"1428","`MMTAudi A7:MY2018:MileGrpATC2`",-0.166666666666601,0.0612401568351945,-2.72152579744568,0.00649938345613458
"1429","`MMTAudi Q3:MY2018:MileGrpATC2`",0.0263157894736839,0.0316112749260625,0.832481117425205,0.405139645673361
"1430","`MMTAudi Q5:MY2018:MileGrpATC2`",-0.00702947845804923,0.0104129094521733,-0.675073425956092,0.499630853929626
"1431","`MMTAudi Q7:MY2018:MileGrpATC2`",-0.00217033378236708,0.0140068071248849,-0.154948502040212,0.876862264455765
"1432","`MMTAudi S4:MY2018:MileGrpATC2`",1.8553835544779e-16,0.058097513959543,3.19356789650229e-15,0.999999999999997
"1433","`MMTBMW 2 Series:MY2018:MileGrpATC2`",0.0666666666666596,0.044523381006961,1.49734061427717,0.134308166272201
"1434","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2018:MileGrpATC2`",-6.38704397827888e-17,0.0281454650623462,-2.2692977231432e-15,0.999999999999998
"1435","`MMTBMW 4 Series:MY2018:MileGrpATC2`",-0.052631578947325,0.0285091358256095,-1.8461302815095,0.0648765793829648
"1436","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2018:MileGrpATC2`",-0.0126171593366972,0.0212180360344472,-0.594643128902855,0.5520835423542
"1437","`MMTBMW 7 Series:MY2018:MileGrpATC2`",-5.91921216572514e-16,0.0559043588729836,-1.05881049081947e-14,0.999999999999992
"1438","`MMTBMW i3:MY2018:MileGrpATC2`",1.08617404570046e-16,0.0815374748083719,1.33211636520897e-15,0.999999999999999
"1439","`MMTBMW X1:MY2018:MileGrpATC2`",-1.36731613129635e-16,0.0310544274657037,-4.4029668001653e-15,0.999999999999996
"1440","`MMTBMW X2:MY2018:MileGrpATC2`",-0.333333333333774,0.075003568007121,-4.44423301704962,8.83113225098033e-06
"1441","`MMTBMW X3:MY2018:MileGrpATC2`",-0.00980392156861062,0.0181910372465622,-0.538942416296982,0.589927924250596
"1442","`MMTBMW X5:MY2018:MileGrpATC2`",-3.4380845810612e-15,0.0247812084356937,-1.38737567620357e-13,0.999999999999889
"1443","`MMTBuick Enclave:MY2018:MileGrpATC2`",-9.12601548672862e-13,0.0193135684229412,-4.72518350150586e-11,0.999999999962299
"1444","`MMTBuick Encore:MY2018:MileGrpATC2`",-2.08651385169315e-14,0.0286666231643767,-7.27854773730729e-13,0.999999999999419
"1445","`MMTBuick Envision:MY2018:MileGrpATC2`",5.80191308644797e-14,0.0390806170394055,1.48460119772362e-12,0.999999999998815
"1446","`MMTBuick LaCrosse:MY2018:MileGrpATC2`",-8.49442154958708e-14,0.0382815302711003,-2.21893468976598e-12,0.99999999999823
"1447","`MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC2`",1.29903387288254e-13,0.0410811460908729,3.16211692343984e-12,0.999999999997477
"1448","`MMTCadillac CT6:MY2018:MileGrpATC2`",-0.337500000000002,0.0543452480649815,-6.210294589077,5.31160073498083e-10
"1449","`MMTCadillac Escalade:MY2018:MileGrpATC2`",-1.21929769144699e-14,0.039417245585218,-3.09331023348887e-13,0.999999999999753
"1450","`MMTCadillac XT5:MY2018:MileGrpATC2`",-1.13979004877233e-14,0.0239251274454459,-4.76398736588251e-13,0.99999999999962
"1451","`MMTCadillac XTS:MY2018:MileGrpATC2`",8.59437336997266e-14,0.0503139229856853,1.70815012226692e-12,0.999999999998637
"1452","`MMTChevrolet Bolt:MY2018:MileGrpATC2`",-1.19147205727555e-14,0.0265555135039084,-4.48672196491394e-13,0.999999999999642
"1453","`MMTChevrolet Camaro:MY2018:MileGrpATC2`",0.111111111111246,0.0591636123129687,1.87803122168201,0.0603801313678946
"1454","`MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC2`",3.04950282427242e-15,0.0174269151615908,1.7498810294283e-13,0.99999999999986
"1455","`MMTChevrolet Corvette:MY2018:MileGrpATC2`",7.96600780344785e-14,0.0664835572323751,1.19819217488692e-12,0.999999999999044
"1456","`MMTChevrolet Cruze:MY2018:MileGrpATC2`",-0.0499999999998939,0.0293024627310767,-1.70634121980698,0.0879480249092332
"1457","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC2`",-0.0034462091698955,0.00962908820989564,-0.35789569009804,0.720422217258079
"1458","`MMTChevrolet Impala:MY2018:MileGrpATC2`",0.057142857142789,0.0225605185120861,2.53286985014003,0.0113149823854239
"1459","`MMTChevrolet Malibu:MY2018:MileGrpATC2`",0.0487804878048814,0.0265922889176007,1.83438469535411,0.0666002159874012
"1460","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC2`",-0.025056869097695,0.0114992709672245,-2.17899631803727,0.0293345317729835
"1461","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC2`",0.0411184210527797,0.0254494941322746,1.61568716608139,0.106165479619397
"1462","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC2`",-2.16717576846944e-14,0.0415453545664484,-5.21640937015768e-13,0.999999999999584
"1463","`MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC2`",-0.0232558139534275,0.0241477111900077,-0.963064936897651,0.335517529344535
"1464","`MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC2`",-0.0408163265306246,0.0209276572569051,-1.95035335439456,0.051137123803135
"1465","`MMTChevrolet Traverse:MY2018:MileGrpATC2`",0.00735643094449526,0.0156726909437671,0.469378932494096,0.638799943850322
"1466","`MMTChevrolet Trax:MY2018:MileGrpATC2`",5.76545407002311e-14,0.0487362901661534,1.1829899342702e-12,0.999999999999056
"1467","`MMTChevrolet Volt:MY2018:MileGrpATC2`",3.38758772666832e-14,0.0279456016791501,1.21220783347662e-12,0.999999999999033
"1468","`MMTChrysler 300:MY2018:MileGrpATC2`",-4.5319828121047e-14,0.0356713118462925,-1.27048392042126e-12,0.999999999998986
"1469","`MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC2`",0.00833333333328929,0.0321146091760399,0.259487303351854,0.795259871838049
"1470","`MMTChrysler Pacifica:MY2018:MileGrpATC2`",-0.0244755244754953,0.0128540075375701,-1.90411623798706,0.0568982397332094
"1471","`MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC2`",-0.0416666666666816,0.0306200784175973,-1.36076289872386,0.173592044741838
"1472","`MMTDodge Challenger:MY2018:MileGrpATC2`",-8.88790098120903e-14,0.0470109741564164,-1.8906013203719e-12,0.999999999998492
"1473","`MMTDodge Charger:MY2018:MileGrpATC2`",9.01586293196814e-14,0.0439175924937298,2.05290463798883e-12,0.999999999998362
"1474","`MMTDodge Ram 1500/Ram 1500:MY2018:MileGrpATC2`",-0.00303893637226667,0.0176633942162378,-0.172047135169128,0.863400860578878
"1475","`MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC2`",-0.0645161290321735,0.0274026586576592,-2.35437480129837,0.0185560333699219
"1476","`MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC2`",-0.10000000000429,0.0446158491875792,-2.24135597159336,0.0250054585227279
"1477","`MMTFord EcoSport:MY2018:MileGrpATC2`",-8.22094558332316e-14,0.0442765602393282,-1.85672634434257e-12,0.999999999998519
"1478","`MMTFord Edge:MY2018:MileGrpATC2`",0.00217005326491339,0.0135456855309917,0.160202542717269,0.872721886752669
"1479","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC2`",0.00617283950614532,0.0129012804971838,0.478467196143266,0.632318881615602
"1480","`MMTFord Expedition:MY2018:MileGrpATC2`",-0.0210643015520773,0.0230243891987255,-0.914869070804416,0.360262825032235
"1481","`MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC2`",0.0176767676768195,0.0147588534131094,1.19770602648024,0.231034643234713
"1482","`MMTFord F-150:MY2018:MileGrpATC2`",0.000257552343692048,0.00787691040929501,0.0326971274661355,0.973916187276455
"1483","`MMTFord F-250:MY2018:MileGrpATC2`",0.0737179487178502,0.0300254571844364,2.45518155693768,0.0140832265673544
"1484","`MMTFord F-350:MY2018:MileGrpATC2`",2.25986825254349e-14,0.0394789797586524,5.7242316451914e-13,0.999999999999543
"1485","`MMTFord Flex:MY2018:MileGrpATC2`",3.15806327285709e-14,0.0382815302711004,8.24957427378808e-13,0.999999999999342
"1486","`MMTFord Focus:MY2018:MileGrpATC2`",-0.0555555555557424,0.0316242810055785,-1.75673734830343,0.0789659957793607
"1487","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC2`",0.0149253731343438,0.0188532295576239,0.791661348456254,0.428560255913841
"1488","`MMTFord Mustang:MY2018:MileGrpATC2`",3.80303274859038e-14,0.0336247271120752,1.13102263578658e-12,0.999999999999098
"1489","`MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC2`",2.17750955922618e-15,0.0474364215083677,4.59037484276101e-14,0.999999999999963
"1490","`MMTGenesis G80:MY2018:MileGrpATC2`",0.0181818181817834,0.0235830631540485,0.770969320779781,0.440727144563221
"1491","`MMTGenesis G90:MY2018:MileGrpATC2`",-0.0833333333332793,0.0387316759730287,-2.15155505770805,0.0314350728984673
"1492","`MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC2`",-0.0132061628760092,0.0250470042712129,-0.527255185211403,0.598017693053441
"1493","`MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC2`",-0.00890937019971338,0.0091553994354761,-0.973127416504693,0.330492600272767
"1494","`MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC2`",0.0166666666666899,0.0162551433178699,1.02531650080055,0.305216633936348
"1495","`MMTHonda Clarity:MY2018:MileGrpATC2`",-1.2566871923886e-13,0.0214608978018875,-5.85570652257647e-12,0.999999999995328
"1496","`MMTHonda CR-V:MY2018:MileGrpATC2`",-0.00628867770693902,0.00593838294375971,-1.05898824082192,0.289607983192177
"1497","`MMTHonda Fit:MY2018:MileGrpATC2`",-0.00948275862071993,0.0258697643296024,-0.366557595960352,0.713949906660459
"1498","`MMTHonda HR-V:MY2018:MileGrpATC2`",5.19892323536019e-14,0.0254246422078904,2.04483634139273e-12,0.999999999998368
"1499","`MMTHonda Odyssey:MY2018:MileGrpATC2`",-0.00531938085895545,0.0122119309831957,-0.435588840640781,0.663136115600533
"1500","`MMTHonda Pilot:MY2018:MileGrpATC2`",-0.0224719101123475,0.0147360429081433,-1.52496231535329,0.12727201850333
"1501","`MMTHonda Ridgeline:MY2018:MileGrpATC2`",-0.00601503759398722,0.0138472945438675,-0.434383595649816,0.664010951646917
"1502","`MMTHyundai Elantra:MY2018:MileGrpATC2`",-0.00396825396825301,0.0188991227037488,-0.209970273777093,0.83369135022596
"1503","`MMTHyundai Elantra GT:MY2018:MileGrpATC2`",4.74318749025334e-15,0.0417281330757242,1.13668816231147e-13,0.999999999999909
"1504","`MMTHyundai Ioniq:MY2018:MileGrpATC2`",2.47408614654885e-15,0.0318280915855648,7.77327833149426e-14,0.999999999999938
"1505","`MMTHyundai Kona:MY2018:MileGrpATC2`",7.54424540750232e-15,0.0386214860599247,1.95338040483392e-13,0.999999999999844
