"MMT","MY","MileGrpATC","prob_rate"
"Lexus GX",2020,1,0.0073671873729352
"Lexus GX",2020,2,0.00917211278375536
"Lexus GX",2020,3,0.009526738628278
"Lexus IS",2018,1,0.00974142668716231
"Lexus IS",2018,2,0.00905473373710797
"Lexus IS",2018,3,0.0109206838200288
"Lexus IS",2019,1,0.00990129632859004
"Lexus IS",2019,2,0.0107376406172994
"Lexus IS",2019,3,0.0124952644488312
"Lexus IS",2020,2,0.0194189601281098
"Lexus LS",2018,1,0.00628429593643522
"Lexus LS",2018,2,0.00648044424574877
"Lexus LS",2018,3,0.00773573883698617
"Lexus LS",2019,1,0.00888095383710029
"Lexus LS",2019,2,0.00882197011203293
"Lexus LS",2019,3,0.0101616622452135
"Lexus LS",2020,1,0.011821897209027
"Lexus LS",2020,2,0.0137579457584908
"Lexus LS",2020,3,0.013550426396674
"Lexus LX",2018,1,0.0122338407334134
"Lexus LX",2018,2,0.0117211294772536
"Lexus LX",2018,3,0.0123415341786338
"Lexus LX",2019,1,0.0121065676944859
"Lexus LX",2019,2,0.00970600312246462
"Lexus LX",2019,3,0.0132048976222675
"Lexus LX",2020,1,0.0136685654822718
"Lexus LX",2020,2,0.0120090283456304
"Lexus LX",2020,3,0.0135234478159739
"Lexus NX",2018,1,0.00253342075731268
"Lexus NX",2018,2,0.00246083848219129
"Lexus NX",2018,3,0.00365152126739758
"Lexus NX",2019,1,0.00299875659215158
"Lexus NX",2019,2,0.00217045996507766
"Lexus NX",2019,3,0.00249546483213452
"Lexus NX",2020,1,0.00291127300507717
"Lexus NX",2020,2,0.00272844327291065
"Lexus NX",2020,3,0.0118745280330138
"Lexus RX/Lexus RX Hybrid/RX L",2018,1,0.00500058756923237
"Lexus RX/Lexus RX Hybrid/RX L",2018,2,0.0101469389587397
"Lexus RX/Lexus RX Hybrid/RX L",2018,3,0.0026901576585795
"Lexus RX/Lexus RX Hybrid/RX L",2019,1,0.00738966242868554
"Lexus RX/Lexus RX Hybrid/RX L",2019,2,0.00122048410453104
"Lexus RX/Lexus RX Hybrid/RX L",2019,3,0.00188791974343883
"Lexus RX/Lexus RX Hybrid/RX L",2020,1,0.00111684053030843
"Lexus RX/Lexus RX Hybrid/RX L",2020,2,0.0014259501813562
"Lexus RX/Lexus RX Hybrid/RX L",2020,3,0.00205857868557835
"Lexus UX",2019,1,0.00647408716544077
"Lexus UX",2019,2,0.00722688997892273
"Lexus UX",2019,3,0.00924835306975508
"Lexus UX",2020,1,0.0123239576091173
"Lexus UX",2020,2,0.0132250408036721
"Lexus UX",2020,3,0.0397767916844109
"Lincoln Aviator",2020,1,0.0359097487155251
"Lincoln Aviator",2020,2,0.016241921824278
"Lincoln Aviator",2020,3,0.038754195368576
"Lincoln Continental",2018,1,0.010711765721238
"Lincoln Continental",2018,2,0.0129521211450922
"Lincoln Continental",2019,1,0.0204841208870551
"Lincoln Continental",2019,2,0.0742586403500989
"Lincoln Continental",2019,3,0.0305161981305842
"Lincoln Continental",2020,1,0.0215397987577819
"Lincoln Continental",2020,2,0.0249210711737976
"Lincoln Continental",2020,3,0.0248778960143836
"Lincoln Corsair",2020,1,0.00753491845500804
"Lincoln Corsair",2020,2,0.00693451373645613
"Lincoln Corsair",2020,3,0.0061627787041801
"Lincoln MKC",2018,1,0.00625372176618386
"Lincoln MKC",2018,2,0.00814699433456261
"Lincoln MKC",2018,3,0.00746464420062084
"Lincoln MKC",2019,1,0.00395925649040591
"Lincoln MKC",2019,2,0.00392357205411287
"Lincoln MKC",2019,3,0.00476789451532971
"Lincoln MKX",2018,1,0.0177860864309257
"Lincoln MKX",2018,2,0.0224123429519084
"Lincoln MKX",2018,3,0.0290463175456782
"Lincoln MKZ/Lincoln MKZ Hybrid",2018,1,0.00449326016003931
"Lincoln MKZ/Lincoln MKZ Hybrid",2018,2,0.00443028908300843
"Lincoln MKZ/Lincoln MKZ Hybrid",2018,3,0.00545212891066466
"Lincoln MKZ/Lincoln MKZ Hybrid",2019,1,0.00400307160425499
"Lincoln MKZ/Lincoln MKZ Hybrid",2019,2,0.00456389404775061
"Lincoln MKZ/Lincoln MKZ Hybrid",2019,3,0.00516977252561587
"Lincoln MKZ/Lincoln MKZ Hybrid",2020,1,0.00783622760587728
"Lincoln MKZ/Lincoln MKZ Hybrid",2020,2,0.00952173853910703
"Lincoln MKZ/Lincoln MKZ Hybrid",2020,3,0.0104753199286477
"Lincoln Nautilus",2019,1,0.00397711765391792
"Lincoln Nautilus",2019,2,0.00375960846881504
"Lincoln Nautilus",2019,3,0.0135278064209342
"Lincoln Nautilus",2020,1,0.00791444892708239
"Lincoln Nautilus",2020,2,0.00759657097691775
"Lincoln Nautilus",2020,3,0.00921051870353693
"Lincoln Navigator",2018,1,0.0119251254919349
"Lincoln Navigator",2018,2,0.0109322946736695
"Lincoln Navigator",2018,3,0.0117492491324808
"Lincoln Navigator",2019,1,0.0138117396973886
"Lincoln Navigator",2019,2,0.0131995859646758
"Lincoln Navigator",2019,3,0.0315732232914422
"Lincoln Navigator",2020,1,0.0187299122430388
"Lincoln Navigator",2020,2,0.016853364666855
"Lincoln Navigator",2020,3,0.0182940781663958
"Mazda 3",2018,1,0.00210559299989597
"Mazda 3",2018,2,0.00273123776046479
"Mazda 3",2018,3,0.0171891590522672
"Mazda 3",2019,1,0.0223085635402275
"Mazda 3",2019,2,0.0218029348887729
"Mazda 3",2019,3,0.0136149665408443
"Mazda 3",2020,1,0.00778004687582844
"Mazda 3",2020,2,0.00875657729223349
"Mazda 3",2020,3,0.00911605931172692
"Mazda 6",2018,1,0.00343023875844754
"Mazda 6",2018,2,0.00353561366214539
"Mazda 6",2018,3,0.00373276456904945
"Mazda 6",2019,1,0.00558963109860225
"Mazda 6",2019,2,0.00663305025712091
"Mazda 6",2019,3,0.00669553645986994
"Mazda 6",2020,1,0.00607715382785201
"Mazda 6",2020,2,0.00721203440373664
"Mazda 6",2020,3,0.0092459333330418
"Mazda CX-3",2018,1,0.00705101218090402
"Mazda CX-3",2018,2,0.00845110225963224
"Mazda CX-3",2018,3,0.00934279251912165
"Mazda CX-3",2019,1,0.00595212599812236
"Mazda CX-3",2019,2,0.00719597658006424
"Mazda CX-3",2019,3,0.00725628618225285
"Mazda CX-3",2020,1,0.0129915794246949
"Mazda CX-3",2020,2,0.0123678012853294
"Mazda CX-3",2020,3,0.015351321014035
"Mazda CX-30",2020,1,0.00392812081524093
"Mazda CX-30",2020,2,0.00621386452431244
"Mazda CX-30",2020,3,0.00915290148693187
"Mazda CX-5",2018,1,0.00108910592171241
"Mazda CX-5",2018,2,0.000923688748869535
"Mazda CX-5",2018,3,0.00172460660035435
"Mazda CX-5",2019,1,0.00294430067854499
"Mazda CX-5",2019,2,0.00409533104980045
"Mazda CX-5",2019,3,0.00477705410070632
"Mazda CX-5",2020,1,0.00143482109868722
"Mazda CX-5",2020,2,0.00675271594555006
"Mazda CX-5",2020,3,0.00323197799620738
"Mazda CX-9",2018,1,0.00713607479501691
"Mazda CX-9",2018,2,0.00574611757034435
"Mazda CX-9",2018,3,0.0181448880558404
"Mazda CX-9",2019,1,0.00409349984486806
"Mazda CX-9",2019,2,0.00348361396869405
"Mazda CX-9",2019,3,0.00551623266365857
"Mazda CX-9",2020,1,0.00530239432176172
"Mazda CX-9",2020,2,0.00564792535086818
"Mazda CX-9",2020,3,0.00709288696761646
"Mazda MX-5 Miata",2018,1,0.00609531967370479
"Mazda MX-5 Miata",2018,2,0.00765158496282343
"Mazda MX-5 Miata",2018,3,0.00869836345590289
"Mazda MX-5 Miata",2019,1,0.0032326995257899
"Mazda MX-5 Miata",2019,2,0.00545692326190333
"Mazda MX-5 Miata",2019,3,0.00664362573051453
"Mazda MX-5 Miata",2020,1,0.0061258265968241
"Mazda MX-5 Miata",2020,2,0.00975700415882876
"Mercedes-Benz C-Class",2018,1,0.0222789352629477
"Mercedes-Benz C-Class",2018,2,0.0208075230989436
"Mercedes-Benz C-Class",2018,3,0.0146798701531953
"Mercedes-Benz C-Class",2019,1,0.0224922027955163
"Mercedes-Benz C-Class",2019,2,0.0325502260284995
"Mercedes-Benz C-Class",2019,3,0.0157486002827023
"Mercedes-Benz C-Class",2020,1,0.0132316092620734
"Mercedes-Benz C-Class",2020,2,0.0144373551073956
"Mercedes-Benz C-Class",2020,3,0.0154668437024159
"Mercedes-Benz E-Class",2018,1,0.0356253327893263
"Mercedes-Benz E-Class",2018,2,0.0221615565367627
"Mercedes-Benz E-Class",2018,3,0.0427097708626136
"Mercedes-Benz E-Class",2019,1,0.0242535814899256
"Mercedes-Benz E-Class",2019,2,0.0215866194966625
"Mercedes-Benz E-Class",2019,3,0.0288999014267281
"Mercedes-Benz E-Class",2020,1,0.010721958907549
"Mercedes-Benz E-Class",2020,2,0.00978623108731743
"Mercedes-Benz E-Class",2020,3,0.0125572338897852
"Mercedes-Benz GLA",2018,1,0.00822471228803122
"Mercedes-Benz GLA",2018,2,0.00760610517479416
"Mercedes-Benz GLA",2018,3,0.00867119425404375
"Mercedes-Benz GLA",2019,1,0.00993574450537496
"Mercedes-Benz GLA",2019,2,0.0100005791755633
"Mercedes-Benz GLA",2019,3,0.0100694028135365
"Mercedes-Benz GLA",2020,1,0.0131384337019719
"Mercedes-Benz GLA",2020,2,0.0135109248113601
"Mercedes-Benz GLA",2020,3,0.0129375234599905
"Mercedes-Benz GLC",2018,1,0.0109054539888979
"Mercedes-Benz GLC",2018,2,0.00385212880768699
"Mercedes-Benz GLC",2018,3,0.00435092965426646
"Mercedes-Benz GLC",2019,1,0.00389399695682448
"Mercedes-Benz GLC",2019,2,0.00347423183757407
"Mercedes-Benz GLC",2019,3,0.00501009044821913
"Mercedes-Benz GLC",2020,1,0.00627371536027953
"Mercedes-Benz GLC",2020,2,0.00490234976120263
"Mercedes-Benz GLC",2020,3,0.00572466770392835
"Mercedes-Benz GLE",2018,1,0.00482492093560293
"Mercedes-Benz GLE",2018,2,0.00389119325621809
"Mercedes-Benz GLE",2018,3,0.00483209122092094
"Mercedes-Benz GLE",2019,1,0.0100743342123073
"Mercedes-Benz GLE",2019,2,0.00969571401239822
"Mercedes-Benz GLE",2019,3,0.00872961809939347
"Mercedes-Benz GLE",2020,1,0.00629205003820452
"Mercedes-Benz GLE",2020,2,0.00576546119246334
"Mercedes-Benz GLE",2020,3,0.0143450534925979
"Mercedes-Benz GLS",2018,1,0.0146610508628658
"Mercedes-Benz GLS",2018,2,0.01270486417178
"Mercedes-Benz GLS",2018,3,0.00995941055800212
"Mercedes-Benz GLS",2019,1,0.0214753104182988
"Mercedes-Benz GLS",2019,2,0.0195223741061114
"Mercedes-Benz GLS",2019,3,0.0398140936184538
"Mercedes-Benz GLS",2020,1,0.0143535665872786
"Mercedes-Benz GLS",2020,2,0.015278902110128
"Mercedes-Benz GLS",2020,3,0.0147867482946817
"Mercedes-Benz S-Class",2018,1,0.0163592031274464
"Mercedes-Benz S-Class",2018,2,0.0140139879783869
"Mercedes-Benz S-Class",2018,3,0.0376689578948687
"Mercedes-Benz S-Class",2019,1,0.0104078407308993
"Mercedes-Benz S-Class",2019,2,0.0100357975807745
"Mercedes-Benz S-Class",2019,3,0.0106219036024804
"Mercedes-Benz S-Class",2020,1,0.0145749788300951
"Mercedes-Benz S-Class",2020,2,0.0139174865790403
"Mercedes-Benz S-Class",2020,3,0.0160957950126409
"Mercedes-Benz Sprinter",2018,1,0.0440315359984666
"Mercedes-Benz Sprinter",2018,2,0.0276975377159064
"Mercedes-Benz Sprinter",2018,3,0.0307876809106184
"Mercedes-Benz Sprinter",2019,1,0.0122594130674022
"Mercedes-Benz Sprinter",2019,2,0.016428989845844
"Mercedes-Benz Sprinter",2019,3,0.0155098051813562
"Mercedes-Benz Sprinter",2020,3,0.0294619997633855
"Mini Cooper Countryman",2018,1,0.00850961548056862
"Mini Cooper Countryman",2018,2,0.00796447963981215
"Mini Cooper Countryman",2018,3,0.00727920007321042
"Mini Cooper Countryman",2019,1,0.0228645621645587
"Mini Cooper Countryman",2019,2,0.00886635025416905
"Mini Cooper Countryman",2019,3,0.0104614631295727
"Mini Cooper Countryman",2020,1,0.0116488758886181
"Mini Cooper Countryman",2020,2,0.0111044159502587
"Mini Cooper Countryman",2020,3,0.0129245943212554
"Mini Cooper/Mini Clubman",2018,1,0.0298716014305495
"Mini Cooper/Mini Clubman",2018,2,0.0290166270796507
"Mini Cooper/Mini Clubman",2018,3,0.02001602388982
"Mini Cooper/Mini Clubman",2019,1,0.00576422871506815
"Mini Cooper/Mini Clubman",2019,2,0.00618285187847649
"Mini Cooper/Mini Clubman",2019,3,0.00761223970456649
"Mini Cooper/Mini Clubman",2020,1,0.0182905057729308
"Mini Cooper/Mini Clubman",2020,2,0.0185090190209776
"Mini Cooper/Mini Clubman",2020,3,0.0390989288867142
"Mitsubishi Outlander",2018,1,0.00999972991521429
"Mitsubishi Outlander",2018,2,0.00902236159792575
"Mitsubishi Outlander",2018,3,0.0124995531293376
"Mitsubishi Outlander",2019,1,0.0173218050898566
"Mitsubishi Outlander",2019,2,0.040244017424547
"Mitsubishi Outlander",2019,3,0.0217301256969021
"Mitsubishi Outlander",2020,1,0.0242676204080945
"Mitsubishi Outlander",2020,3,0.0238811170781597
"Nissan Altima",2018,1,0.00722864917859933
"Nissan Altima",2018,2,0.00692548640445552
"Nissan Altima",2018,3,0.00633780594541714
"Nissan Altima",2019,1,0.00654674297586956
"Nissan Altima",2019,2,0.0193947124330946
"Nissan Altima",2019,3,0.0208618873800352
"Nissan Altima",2020,1,0.00641782018753019
"Nissan Altima",2020,2,0.00724475281499969
"Nissan Altima",2020,3,0.00678977075894473
"Nissan Armada",2018,1,0.012109800595495
"Nissan Armada",2018,2,0.0111065589190569
"Nissan Armada",2018,3,0.00956017263459468
"Nissan Armada",2019,1,0.00929879603224512
"Nissan Armada",2019,2,0.00905005769888415
"Nissan Armada",2019,3,0.0107516526784281
"Nissan Armada",2020,1,0.0188445821808383
"Nissan Frontier",2018,1,0.00625961539330956
"Nissan Frontier",2018,2,0.006249483306648
"Nissan Frontier",2018,3,0.0179239367661488
"Nissan Frontier",2019,1,0.00385987016759487
"Nissan Frontier",2019,2,0.00500600736967686
"Nissan Frontier",2019,3,0.00486574368265153
"Nissan Frontier",2020,2,0.0215866283860516
"Nissan Kicks",2018,1,0.0159445673520137
"Nissan Kicks",2018,2,0.0176834075864002
"Nissan Kicks",2018,3,0.0468021417836101
"Nissan Kicks",2019,1,0.0106230291607187
"Nissan Kicks",2019,2,0.0147499186367313
"Nissan Kicks",2019,3,0.013339433973098
"Nissan Kicks",2020,1,0.0204994102998325
"Nissan Kicks",2020,2,0.0207158738451473
"Nissan Kicks",2020,3,0.0198830679448306
"Nissan Leaf",2018,1,0.00672180664791389
"Nissan Leaf",2018,2,0.0151201215830919
"Nissan Leaf",2018,3,0.00919582306757173
"Nissan Leaf",2019,1,0.00572499696203899
"Nissan Leaf",2019,2,0.0191430788535485
"Nissan Leaf",2019,3,0.00956381114604248
"Nissan Leaf",2020,1,0.01069577398181
"Nissan Leaf",2020,2,0.0150212659828261
"Nissan Leaf",2020,3,0.0144532925000285
"Nissan Maxima",2018,1,0.0110015723713883
"Nissan Maxima",2018,2,0.0103604041984745
"Nissan Maxima",2018,3,0.0134898448300865
"Nissan Maxima",2019,1,0.0181539740441258
"Nissan Maxima",2019,2,0.0419356688057325
"Nissan Maxima",2019,3,0.02033208127414
"Nissan Maxima",2020,1,0.0168198559720521
"Nissan Maxima",2020,2,0.0198584808891115
"Nissan Maxima",2020,3,0.0189856115772574
"Nissan Murano",2018,1,0.00861681472323518
"Nissan Murano",2018,2,0.00246143103293572
"Nissan Murano",2018,3,0.00296020590214487
"Nissan Murano",2019,1,0.00239510413337646
"Nissan Murano",2019,2,0.00300075713306517
"Nissan Murano",2019,3,0.00421316743580658
"Nissan Murano",2020,1,0.00461631453656797
"Nissan Murano",2020,2,0.00472206332973653
"Nissan Murano",2020,3,0.00616640990894525
"Nissan Pathfinder",2018,1,0.0262096967253647
"Nissan Pathfinder",2018,2,0.0399204157664949
"Nissan Pathfinder",2018,3,0.0406347628996508
"Nissan Pathfinder",2019,1,0.0243939592794205
"Nissan Pathfinder",2019,2,0.0289052358566563
"Nissan Pathfinder",2019,3,0.0435648755908647
"Nissan Pathfinder",2020,1,0.0263009615282434
"Nissan Pathfinder",2020,2,0.0289076358373302
"Nissan Pathfinder",2020,3,0.0267915728307905
"Nissan Rogue",2018,1,0.00819014496317978
"Nissan Rogue",2018,2,0.0107849479389614
"Nissan Rogue",2018,3,0.00864589518652799
"Nissan Rogue",2019,1,0.00235572652437089
"Nissan Rogue",2019,2,0.00210497554315647
"Nissan Rogue",2019,3,0.0084060918728476
"Nissan Rogue",2020,1,0.00357501076364728
"Nissan Rogue",2020,2,0.00344821461487125
"Nissan Rogue",2020,3,0.00411207619816297
"Nissan Rogue Sport",2018,1,0.0239779724988884
"Nissan Rogue Sport",2018,2,0.00949073290140383
"Nissan Rogue Sport",2018,3,0.0296675042203388
"Nissan Rogue Sport",2019,1,0.00658598480760141
"Nissan Rogue Sport",2019,2,0.00695704300460766
"Nissan Rogue Sport",2019,3,0.00924527141376563
"Nissan Rogue Sport",2020,1,0.0103461658241634
"Nissan Rogue Sport",2020,2,0.0140049709245588
"Nissan Rogue Sport",2020,3,0.0146150360080418
"Nissan Sentra",2018,1,0.00764933867586687
"Nissan Sentra",2018,2,0.00778817683492921
"Nissan Sentra",2018,3,0.00722956825259539
"Nissan Sentra",2019,1,0.00740941291944989
"Nissan Sentra",2019,2,0.00727807184387546
"Nissan Sentra",2019,3,0.00747280165953204
"Nissan Sentra",2020,1,0.0110637580176678
"Nissan Sentra",2020,2,0.0114856344280282
"Nissan Sentra",2020,3,0.013863970618638
"Nissan Titan",2018,1,0.00890392119764938
"Nissan Titan",2018,2,0.00834281612513126
"Nissan Titan",2018,3,0.0108983560175411
"Nissan Titan",2019,1,0.00949629882706397
"Nissan Titan",2019,2,0.0118733433860744
"Nissan Titan",2019,3,0.0109219773878586
"Porsche 718 Boxster/718 Cayman",2018,1,0.00761531290553235
"Porsche 718 Boxster/718 Cayman",2018,2,0.0104834940087528
"Porsche 718 Boxster/718 Cayman",2019,1,0.00766038011913217
"Porsche 718 Boxster/718 Cayman",2019,2,0.0102854726765733
"Porsche 718 Boxster/718 Cayman",2019,3,0.0109816079382555
"Porsche 718 Boxster/718 Cayman",2020,2,0.0221876079213908
"Porsche 911",2018,1,0.00669663089752629
"Porsche 911",2018,2,0.010342699044363
"Porsche 911",2019,1,0.00892835351479194
"Porsche 911",2019,2,0.0101150718491737
"Porsche 911",2019,3,0.0115752324786476
"Porsche 911",2020,1,0.00957898999336066
"Porsche 911",2020,2,0.00880378719878905
"Porsche 911",2020,3,0.0124947514561721
"Porsche Cayenne",2018,1,0.00841953823862772
"Porsche Cayenne",2018,2,0.00926704066410578
"Porsche Cayenne",2018,3,0.0100146237547912
"Porsche Cayenne",2019,1,0.0067275690519301
"Porsche Cayenne",2019,2,0.00543363656253473
"Porsche Cayenne",2019,3,0.00557365646867011
"Porsche Cayenne",2020,1,0.0105380414653381
"Porsche Cayenne",2020,2,0.00994949025677019
"Porsche Cayenne",2020,3,0.0108722309139584
"Porsche Macan",2018,1,0.00284850368952701
"Porsche Macan",2018,2,0.00343986872048162
"Porsche Macan",2018,3,0.00414055777255272
"Porsche Macan",2019,1,0.005095254133731
"Porsche Macan",2019,2,0.00608948102464421
"Porsche Macan",2019,3,0.00761885658666459
"Porsche Macan",2020,1,0.00627164514230728
"Porsche Macan",2020,2,0.00518510720197575
"Porsche Macan",2020,3,0.00679223312682252
"Porsche Panamera",2018,1,0.0149056235795366
"Porsche Panamera",2018,2,0.0134672411646288
"Porsche Panamera",2018,3,0.0170041365125367
"Porsche Panamera",2019,1,0.0209604134804494
"Porsche Panamera",2019,2,0.0225052525362117
"Porsche Panamera",2019,3,0.0227151373758971
"Porsche Panamera",2020,1,0.0556677748407816
"Porsche Panamera",2020,2,0.0290645390660088
"Porsche Panamera",2020,3,0.028367872171142
"Subaru Ascent",2019,1,0.0027795280156021
"Subaru Ascent",2019,2,0.00797853621464052
"Subaru Ascent",2019,3,0.0219604740661846
"Subaru Ascent",2020,1,0.00237546288842788
"Subaru Ascent",2020,2,0.00526793265336437
"Subaru Ascent",2020,3,0.00798215226963081
"Subaru Crosstrek/Subaru XV Crosstrek",2018,1,0.00364335401847384
"Subaru Crosstrek/Subaru XV Crosstrek",2018,2,0.00102279089396935
"Subaru Crosstrek/Subaru XV Crosstrek",2018,3,0.00105137705196032
"Subaru Crosstrek/Subaru XV Crosstrek",2019,1,0.0032092940979286
"Subaru Crosstrek/Subaru XV Crosstrek",2019,2,0.00504627221280147
"Subaru Crosstrek/Subaru XV Crosstrek",2019,3,0.00408985513502457
"Subaru Crosstrek/Subaru XV Crosstrek",2020,1,0.0012650963334548
"Subaru Crosstrek/Subaru XV Crosstrek",2020,2,0.00162874850792981
"Subaru Crosstrek/Subaru XV Crosstrek",2020,3,0.00247403830045652
"Subaru Forester",2018,1,0.00399836857022752
"Subaru Forester",2018,2,0.00498462995301976
"Subaru Forester",2018,3,0.00549943658527232
"Subaru Forester",2019,1,0.00965828555961747
"Subaru Forester",2019,2,0.00258911261000602
"Subaru Forester",2019,3,0.00660214674794263
"Subaru Forester",2020,1,0.00165363915577067
"Subaru Forester",2020,2,0.0017161789638801
"Subaru Forester",2020,3,0.000767231640972067
"Subaru Impreza",2018,1,0.00296187684280766
"Subaru Impreza",2018,2,0.0090122707820401
"Subaru Impreza",2018,3,0.0121011867118376
"Subaru Impreza",2019,1,0.00218354099696698
"Subaru Impreza",2019,2,0.00262962343173339
"Subaru Impreza",2019,3,0.00265642218002726
"Subaru Impreza",2020,1,0.00352428263540414
"Subaru Impreza",2020,2,0.00439945142809047
"Subaru Impreza",2020,3,0.00496444359793734
"Subaru Impreza WRX/STi/Subaru WRX/STi",2018,1,0.00853371392039125
"Subaru Impreza WRX/STi/Subaru WRX/STi",2018,2,0.00844769802724443
"Subaru Impreza WRX/STi/Subaru WRX/STi",2018,3,0.00816517155216426
"Subaru Impreza WRX/STi/Subaru WRX/STi",2019,1,0.0107743252495313
"Subaru Impreza WRX/STi/Subaru WRX/STi",2019,2,0.00938867266609922
"Subaru Impreza WRX/STi/Subaru WRX/STi",2019,3,0.01001292280465
"Subaru Impreza WRX/STi/Subaru WRX/STi",2020,1,0.0126352063746923
"Subaru Impreza WRX/STi/Subaru WRX/STi",2020,2,0.012470223291726
"Subaru Impreza WRX/STi/Subaru WRX/STi",2020,3,0.0142885885656491
"Subaru Legacy",2018,1,0.0123178806027824
"Subaru Legacy",2018,2,0.0187488652273758
"Subaru Legacy",2018,3,0.0048886795820204
"Subaru Legacy",2019,1,0.00292697396683519
"Subaru Legacy",2019,2,0.0070275191230427
"Subaru Legacy",2019,3,0.00376877474143602
"Subaru Legacy",2020,1,0.0141695200211164
"Subaru Legacy",2020,2,0.00464556832303379
"Subaru Legacy",2020,3,0.0138420624804227
"Subaru Outback",2018,1,0.00455711465789538
"Subaru Outback",2018,2,0.000436429531581769
"Subaru Outback",2018,3,0.00494226621606789
"Subaru Outback",2019,1,0.0046357447990944
"Subaru Outback",2019,2,0.00443087601641016
"Subaru Outback",2019,3,0.00751396686374966
"Subaru Outback",2020,1,0.00260599664143218
"Subaru Outback",2020,2,0.00542610084480164
"Subaru Outback",2020,3,0.00381355018197229
"Tesla Model 3",2018,1,0.0102320869372787
"Tesla Model 3",2018,2,0.0181162690286159
"Tesla Model 3",2018,3,0.0273248570155878
"Tesla Model 3",2019,1,0.0165591877139222
"Tesla Model 3",2019,2,0.040302625489072
"Tesla Model 3",2019,3,0.0373955103986981
"Tesla Model 3",2020,1,0.0247062245462812
"Tesla Model 3",2020,2,0.0158848165541213
"Tesla Model 3",2020,3,0.0364223453942933
"Tesla Model S",2018,1,0.00797547349051015
"Tesla Model S",2018,2,0.0158641334438043
"Tesla Model S",2018,3,0.0188583351429188
"Tesla Model S",2019,1,0.0214041493203225
"Tesla Model S",2019,2,0.0139688563424642
"Tesla Model S",2019,3,0.0274485491841623
"Tesla Model S",2020,1,0.00994707404626485
"Tesla Model S",2020,2,0.0151892711833491
"Tesla Model S",2020,3,0.0449855880962447
"Tesla Model X",2018,1,0.0720255281785516
"Tesla Model X",2018,2,0.0321252948702212
"Tesla Model X",2018,3,0.0344127183947852
"Tesla Model X",2019,1,0.0539980263533967
"Tesla Model X",2019,2,0.0248032328118036
"Tesla Model X",2019,3,0.0969879760476913
"Tesla Model X",2020,1,0.0484256146072646
"Tesla Model X",2020,2,0.0267509454252699
"Tesla Model X",2020,3,0.0292952897701923
"Tesla Model Y",2020,1,0.116139885314742
"Tesla Model Y",2020,2,0.136982527123903
"Tesla Model Y",2020,3,0.15079605388494
"Toyota 4Runner",2018,1,0.00219873202621931
"Toyota 4Runner",2018,2,0.00212751457560392
"Toyota 4Runner",2018,3,0.00221046010372719
"Toyota 4Runner",2019,1,0.00282910622396204
"Toyota 4Runner",2019,2,0.0025748142406096
"Toyota 4Runner",2019,3,0.00247285565559898
"Toyota 4Runner",2020,1,0.00291600385759255
"Toyota 4Runner",2020,2,0.00296415395628625
"Toyota 4Runner",2020,3,0.0035902855989828
"Toyota Avalon/Toyota Avalon Hybrid",2018,1,0.00233640957795077
"Toyota Avalon/Toyota Avalon Hybrid",2018,2,0.00184744905652506
"Toyota Avalon/Toyota Avalon Hybrid",2018,3,0.00236869009376294
"Toyota Avalon/Toyota Avalon Hybrid",2019,1,0.00237676976805976
"Toyota Avalon/Toyota Avalon Hybrid",2019,2,0.00810383941824078
"Toyota Avalon/Toyota Avalon Hybrid",2019,3,0.00787029348706649
"Toyota Avalon/Toyota Avalon Hybrid",2020,1,0.00809382906606989
"Toyota Avalon/Toyota Avalon Hybrid",2020,2,0.00808780792859417
"Toyota Avalon/Toyota Avalon Hybrid",2020,3,0.0042301607253967
"Toyota C-HR",2018,1,0.0065808218053171
"Toyota C-HR",2018,2,0.00667282517872424
"Toyota C-HR",2018,3,0.00653408171910436
"Toyota C-HR",2019,1,0.0080754016466346
"Toyota C-HR",2019,2,0.00731850853109997
"Toyota C-HR",2019,3,0.00818462657660547
"Toyota C-HR",2020,1,0.0133057510397023
"Toyota C-HR",2020,2,0.0121416770446366
"Toyota C-HR",2020,3,0.0132048895489421
"Toyota Camry/Toyota Camry Hybrid",2018,1,0.00221121385596299
"Toyota Camry/Toyota Camry Hybrid",2018,2,0.00211409347385683
"Toyota Camry/Toyota Camry Hybrid",2018,3,0.000650283018946907
"Toyota Camry/Toyota Camry Hybrid",2019,1,0.00350877334801771
"Toyota Camry/Toyota Camry Hybrid",2019,2,0.0119672800372567
"Toyota Camry/Toyota Camry Hybrid",2019,3,0.00149647185976012
"Toyota Camry/Toyota Camry Hybrid",2020,1,0.00144193023994382
"Toyota Camry/Toyota Camry Hybrid",2020,2,0.00615573478276342
"Toyota Camry/Toyota Camry Hybrid",2020,3,0.00227736725016511
"Toyota Corolla",2018,1,0.0069344663343955
"Toyota Corolla",2018,2,0.00230139976920155
"Toyota Corolla",2018,3,0.00216667833319653
"Toyota Corolla",2019,1,0.00337457112600563
"Toyota Corolla",2019,2,0.00242088594439969
"Toyota Corolla",2019,3,0.00935885791118377
"Toyota Corolla",2020,1,0.0023560946812081
"Toyota Corolla",2020,2,0.00193340115168851
"Toyota Corolla",2020,3,0.00619387915819644
"Toyota Corolla Hatchback",2019,1,0.0047214017721478
"Toyota Corolla Hatchback",2019,2,0.00484274052357061
"Toyota Corolla Hatchback",2019,3,0.00530561888401159
"Toyota Corolla Hatchback",2020,1,0.00842977815905558
